name,url,phone,address,rating,review_count,neighborhood,price_range,category,region,michelin_star,michelin_guide
little heaven,https://www.yelp.com/biz/little-heaven-san-francisco,(415) 824-1293,2348 Mission St,4.5,222,Mission,1.0,"['Creperies', 'Bubble Tea', 'Juice Bars & Smoothies']",California,0,0
arabian nights restaurant,https://www.yelp.com/biz/arabian-nights-restaurant-san-francisco,(415) 648-1444,2345 Mission St,4.0,725,Mission,2.0,"['Mediterranean', 'Wine Bars', 'Arabian']",California,0,0
billy goat hill,https://www.yelp.com/biz/billy-goat-hill-san-francisco,Glen Park,300 Beacon St,4.0,166,,,['Parks'],California,0,0
upper douglass dog park,https://www.yelp.com/biz/upper-douglass-dog-park-san-francisco,(415) 970-8063,27TH And Douglass Blvd,4.5,92,Noe Valley,,['Dog Parks'],California,0,0
one waan,https://www.yelp.com/biz/one-waan-san-francisco,(415) 586-6742,2922 Diamond St,4.0,253,Sunnyside,2.0,['Thai'],California,0,0
abv,https://www.yelp.com/biz/abv-san-francisco-2,(415) 294-1871,3174 16th St,4.0,591,Mission,2.0,"['Cocktail Bars', 'American (New)']",California,0,0
manzoni,https://www.yelp.com/biz/manzoni-san-francisco-2,(415) 334-2251,2788 Diamond St,4.0,227,Glen Park,2.0,['Italian'],California,0,0
pop's sandwich shop,https://www.yelp.com/biz/pops-sandwich-shop-san-francisco,(415) 681-9501,737 Portola Dr,4.0,239,Miraloma Park,1.0,['Sandwiches'],California,0,0
firepie,https://www.yelp.com/biz/firepie-san-francisco,(415) 213-2300,3498 Cesar Chavez St,4.5,297,Mission,2.0,"['Pizza', 'Food Delivery Services']",California,0,0
teeth,https://www.yelp.com/biz/teeth-san-francisco,(415) 285-2380,2323 Mission St,3.5,1031,Mission,2.0,"['Bars', 'American (New)']",California,0,0
the brew coop,https://www.yelp.com/biz/the-brew-coop-san-francisco-2,Mission,819 Valencia St,4.5,226,,2.0,"['Beer Bar', 'Sports Bars', 'Chicken Wings']",California,0,0
k's kitchen,https://www.yelp.com/biz/ks-kitchen-san-francisco,(415) 333-8500,757 Monterey Blvd,4.0,405,Sunnyside,2.0,"['Japanese', 'Sushi Bars', 'Tapas/Small Plates']",California,0,0
kitava,https://www.yelp.com/biz/kitava-san-francisco,(415) 780-1661,2011 Mission St,4.5,446,Mission,2.0,"['Gluten-Free', 'American (New)']",California,0,0
la santaneca de la mission,https://www.yelp.com/biz/la-santaneca-de-la-mission-san-francisco,(415) 285-2131,2815 Mission St,4.0,391,Mission,2.0,"['Mexican', 'Salvadoran']",California,0,0
orphan andy's,https://www.yelp.com/biz/orphan-andys-san-francisco,(415) 864-9795,3991 17th St,3.5,949,Castro,2.0,"['Diners', 'American (Traditional)', 'Breakfast & Brunch']",California,0,0
zante pizza & indian cuisine,https://www.yelp.com/biz/zante-pizza-and-indian-cuisine-san-francisco,(415) 821-3949,3489 Mission St,3.5,1061,Bernal Heights,2.0,"['Pizza', 'Indian']",California,0,0
puerto alegre,https://www.yelp.com/biz/puerto-alegre-san-francisco,(415) 255-8201,546 Valencia St,4.0,1086,Mission,2.0,['Mexican'],California,0,0
coco's ramen,https://www.yelp.com/biz/cocos-ramen-san-francisco-2,(415) 648-7722,3319 Mission St,4.0,503,Bernal Heights,2.0,"['Ramen', 'Noodles']",California,0,0
corona heights park,https://www.yelp.com/biz/corona-heights-park-san-francisco,Corona Heights,32 Museum Way,4.5,183,,,['Dog Parks'],California,0,0
ardiana,https://www.yelp.com/biz/ardiana-san-francisco,(415) 926-5962,1781 Church St,4.5,129,Noe Valley,2.0,"['Pizza', 'Italian', 'Salad']",California,0,0
bon appetikka,https://www.yelp.com/biz/bon-appetikka-san-francisco-3,(415) 648-4416,4166 24th St,4.5,66,Noe Valley,,['Indian'],California,0,0
yoji sushi house,https://www.yelp.com/biz/yoji-sushi-house-san-francisco-3,(415) 681-0128,406 Dewey Blvd,4.0,289,Forest Hill,2.0,"['Sushi Bars', 'Japanese']",California,0,0
win garden,https://www.yelp.com/biz/win-garden-san-francisco-3,(415) 333-1331,2794 Diamond St,4.0,336,Glen Park,2.0,['Chinese'],California,0,0
balompie cafe,https://www.yelp.com/biz/balompie-cafe-san-francisco,(415) 648-9199,3349 18th St,4.0,666,Mission,2.0,"['Salvadoran', 'Comfort Food']",California,0,0
the sycamore,https://www.yelp.com/biz/the-sycamore-san-francisco,(415) 252-7704,2140 Mission St,4.0,738,Mission,2.0,"['Gastropubs', 'Bars']",California,0,0
pinhole coffee,https://www.yelp.com/biz/pinhole-coffee-san-francisco-3,(415) 364-8257,231 Cortland Ave,4.5,190,Bernal Heights,1.0,['Coffee & Tea'],California,0,0
thai house express,https://www.yelp.com/biz/thai-house-express-san-francisco-2,(415) 864-5000,599 Castro St,3.5,606,Castro,2.0,"['Thai', 'Noodles']",California,0,0
say cheese,https://www.yelp.com/biz/say-cheese-san-francisco,(415) 665-5020,856 Cole St,4.5,316,Cole Valley,2.0,"['Cheese Shops', 'Sandwiches']",California,0,0
deccan house,https://www.yelp.com/biz/deccan-house-san-francisco,(415) 915-2222,1142 Valencia St,4.0,668,Mission,2.0,"['Indian', 'Comfort Food']",California,0,0
bissap baobab,https://www.yelp.com/biz/bissap-baobab-san-francisco-3,(628) 900-9866,3388 19th St,4.0,893,Mission,2.0,"['Senegalese', 'Dance Clubs', 'Cocktail Bars']",California,0,0
baby blues bbq,https://www.yelp.com/biz/baby-blues-bbq-san-francisco-2,(415) 376-6777,3149 Mission St,3.5,1112,Bernal Heights,2.0,"['Barbeque', 'American (Traditional)']",California,0,0
tara indian cuisine,https://www.yelp.com/biz/tara-indian-cuisine-san-francisco,(415) 861-6655,2217 Market St,4.0,374,Castro,2.0,['Indian'],California,0,0
bambino's ristorante,https://www.yelp.com/biz/bambinos-ristorante-san-francisco,(415) 731-1343,945 Cole St,4.0,566,Cole Valley,2.0,"['Pizza', 'Breakfast & Brunch', 'Italian']",California,0,0
el toreador restaurant,https://www.yelp.com/biz/el-toreador-restaurant-san-francisco-2,(415) 566-8104,50 W Portal Ave,3.5,907,West Portal,2.0,"['Mexican', 'Desserts', 'Seafood']",California,0,0
hi-way burger & fry,https://www.yelp.com/biz/hi-way-burger-and-fry-san-francisco,(415) 641-6000,3853 24th St,4.0,191,Noe Valley,2.0,"['Burgers', 'Fast Food']",California,0,0
calibur,https://www.yelp.com/biz/calibur-san-francisco,(415) 742-4931,68 W Portal Ave,4.0,445,West Portal,2.0,"['Burgers', 'American (Traditional)']",California,0,0
orexi,https://www.yelp.com/biz/orexi-san-francisco,(415) 664-6739,243 W Portal Ave,4.0,374,West Portal,2.0,"['Greek', 'Mediterranean', 'Desserts']",California,0,0
mission picnic,https://www.yelp.com/biz/mission-picnic-san-francisco-3,(415) 800-2018,983 Valencia St,4.0,327,Mission,2.0,"['Sandwiches', 'Salad']",California,0,0
bac lieu restaurant,https://www.yelp.com/biz/bac-lieu-restaurant-san-francisco,(415) 282-9088,3216 Mission St,4.5,198,Bernal Heights,2.0,"['Vietnamese', 'Noodles', 'Soup']",California,0,0
clarion alley,https://www.yelp.com/biz/clarion-alley-san-francisco,Mission,,4.5,206,,,['Local Flavor'],California,0,0
qualitea,https://www.yelp.com/biz/qualitea-san-francisco-2,(415) 712-9364,4023 18th St,4.0,213,Castro,1.0,['Bubble Tea'],California,0,0
red cafe,https://www.yelp.com/biz/red-cafe-san-francisco,(415) 282-1515,2894 Mission St,4.0,470,Mission,2.0,['Diners'],California,0,0
the sausage factory,https://www.yelp.com/biz/the-sausage-factory-san-francisco,(415) 626-1250,517 Castro St,3.5,583,Castro,2.0,"['Italian', 'Pizza', 'Salad']",California,0,0
lark,https://www.yelp.com/biz/lark-san-francisco-2,(415) 400-4623,4068 18th St,4.0,292,Castro,2.0,"['American (New)', 'Mediterranean', 'Wine Bars']",California,0,0
shanghai dumpling king,https://www.yelp.com/biz/shanghai-dumpling-king-san-francisco-3,(415) 585-1300,696 Monterey Blvd,3.5,527,Sunnyside,2.0,['Shanghainese'],California,0,0
the castro fountain,https://www.yelp.com/biz/the-castro-fountain-san-francisco,(415) 834-5457,554 Castro St,4.5,142,Castro,2.0,"['Bakeries', 'Ice Cream & Frozen Yogurt']",California,0,0
pomelo on judah,https://www.yelp.com/biz/pomelo-on-judah-san-francisco,(415) 731-6175,92 Judah St,4.0,439,Inner Sunset,2.0,"['Asian Fusion', 'Thai']",California,0,0
alice's restaurant,https://www.yelp.com/biz/alices-restaurant-san-francisco,(415) 282-8999,1599 Sanchez St,4.0,293,Noe Valley,2.0,['Chinese'],California,0,0
panchita's restaurant,https://www.yelp.com/biz/panchitas-restaurant-san-francisco-2,(415) 431-4232,3091 16th St,4.0,730,Mission,2.0,"['Salvadoran', 'Mexican']",California,0,0
little baobab,https://www.yelp.com/biz/little-baobab-san-francisco-5,(415) 826-9287,3386 19th St,4.0,566,Mission,2.0,"['Senegalese', 'Seafood', 'Cocktail Bars']",California,0,0
gai chicken rice,https://www.yelp.com/biz/gai-chicken-rice-san-francisco,(415) 535-0451,3463 16th St,4.0,276,Castro,2.0,"['Thai', 'Vietnamese', 'Singaporean']",California,0,0
warakubune sushi,https://www.yelp.com/biz/warakubune-sushi-san-francisco,(415) 252-8383,307 Church St,4.0,581,Castro,2.0,['Conveyor Belt Sushi'],California,0,0
morning due cafe,https://www.yelp.com/biz/morning-due-cafe-san-francisco,(628) 900-9791,3698 17th St,4.0,513,Castro,2.0,"['Coffee & Tea', 'Breakfast & Brunch', 'American (New)']",California,0,0
harbor villa restaurant,https://www.yelp.com/biz/harbor-villa-restaurant-san-francisco-3,(415) 282-8883,5238 Diamond Heights Blvd,3.0,487,Diamond Heights,2.0,"['Dim Sum', 'Cantonese']",California,0,0
alamo drafthouse cinema new mission,https://www.yelp.com/biz/alamo-drafthouse-cinema-new-mission-san-francisco,(415) 549-5959,2550 Mission St,3.5,851,Mission,2.0,"['Bars', 'Cinema', 'Dinner Theater']",California,0,0
breakfast at tiffany's,https://www.yelp.com/biz/breakfast-at-tiffanys-san-francisco,(415) 468-8805,2499 San Bruno Ave,4.0,906,Portola,2.0,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",California,0,0
the chairman truck,https://www.yelp.com/biz/the-chairman-truck-san-francisco,(415) 796-3906,2723 Oakdale Ave,4.0,1429,Bayview-Hunters Point,1.0,"['Food Trucks', 'Taiwanese']",California,0,0
old skool cafe,https://www.yelp.com/biz/old-skool-cafe-san-francisco,(415) 822-8531,1429 Mendell St,4.5,561,Bayview-Hunters Point,2.0,"['Soul Food', 'American (Traditional)']",California,0,0
7 mile house,https://www.yelp.com/biz/7-mile-house-brisbane,(415) 467-2343,2800 Bayshore Blvd,4.0,1257,,2.0,"['Sports Bars', 'American (Traditional)', 'Filipino']",California,0,0
vega,https://www.yelp.com/biz/vega-san-francisco-2,(415) 285-6000,419 Cortland Ave,4.0,646,Bernal Heights,2.0,"['Italian', 'Pizza']",California,0,0
banh mi house,https://www.yelp.com/biz/banh-mi-house-san-francisco,(415) 769-5556,2701 San Bruno Ave,4.5,176,Portola,1.0,"['Sandwiches', 'Coffee & Tea', 'Vietnamese']",California,0,0
churn urban creamery,https://www.yelp.com/biz/churn-urban-creamery-san-francisco-3,Portola,2646 San Bruno Ave,5.0,72,,1.0,"['Ice Cream & Frozen Yogurt', 'Bakeries', 'Coffee & Tea']",California,0,0
piqueo's,https://www.yelp.com/biz/piqueos-san-francisco,(415) 282-8812,830 Cortland Ave,4.0,680,Bernal Heights,3.0,"['Latin American', 'Peruvian']",California,0,0
bernal heights park,https://www.yelp.com/biz/bernal-heights-park-san-francisco,Bernal Heights,10 Bernal Heights Blvd,4.5,311,,,"['Dog Parks', 'Hiking']",California,0,0
mission blue,https://www.yelp.com/biz/mission-blue-san-francisco,(415) 508-7416,144 Leland Ave,5.0,80,Visitacion Valley,,"['Coffee & Tea', 'Gift Shops']",California,0,0
cake coquette,https://www.yelp.com/biz/cake-coquette-san-francisco,(415) 641-0200,1501 Cortland Ave,4.5,224,Bernal Heights,2.0,"['Desserts', 'Bakeries']",California,0,0
three babes bakeshop,https://www.yelp.com/biz/three-babes-bakeshop-san-francisco,(415) 617-9774,2501 Phelps St,4.5,183,Bayview-Hunters Point,2.0,"['Desserts', 'Bakeries']",California,0,0
radio africa kitchen,https://www.yelp.com/biz/radio-africa-kitchen-san-francisco,(415) 826-9660,4800 3rd St,4.5,341,Bayview-Hunters Point,2.0,"['American (New)', 'Moroccan', 'Ethiopian']",California,0,0
jim georgie's donuts,https://www.yelp.com/biz/jim-georgies-donuts-san-francisco,(415) 468-3413,2462 San Bruno Ave,4.5,157,Portola,1.0,"['Donuts', 'American (Traditional)']",California,0,0
john mclaren park,https://www.yelp.com/biz/john-mclaren-park-san-francisco,Excelsior,116 John F Shelley Dr,4.0,142,,,"['Hiking', 'Dog Parks', 'Golf']",California,0,0
ichido,https://www.yelp.com/biz/ichido-san-francisco-6,Bayview-Hunters Point,50 Apparel Way,5.0,122,,4.0,"['Seafood', 'Japanese', 'Pop-Up Restaurants']",California,0,0
red house bakery & cafe,https://www.yelp.com/biz/red-house-bakery-and-cafe-san-francisco,(415) 656-0128,2818 San Bruno Ave,4.5,111,Portola,1.0,['Bakeries'],California,0,0
nute's,https://www.yelp.com/biz/nutes-san-francisco-3,(415) 260-0192,903 Cortland Ave,4.5,245,Bernal Heights,2.0,"['Thai', 'Noodles', 'Ramen']",California,0,0
omg tea,https://www.yelp.com/biz/omg-tea-san-francisco,(415) 349-4717,2891 San Bruno Ave,4.0,173,Portola,1.0,"['Bubble Tea', 'Coffee & Tea', 'Desserts']",California,0,0
fancy wheat field bakery,https://www.yelp.com/biz/fancy-wheat-field-bakery-san-francisco,(415) 330-9982,2684 San Bruno Ave,4.0,225,Portola,1.0,"['Desserts', 'Bakeries']",California,0,0
auntie april's chicken-n-waffles,https://www.yelp.com/biz/auntie-aprils-chicken-n-waffles-san-francisco-2,(415) 643-4983,4618 3rd St,4.0,641,Bayview-Hunters Point,2.0,"['Soul Food', 'Breakfast & Brunch', 'Chicken Wings']",California,0,0
3rd cousin,https://www.yelp.com/biz/3rd-cousin-san-francisco-2,(415) 814-3709,919 Cortland Ave,4.0,291,Bernal Heights,3.0,['American (New)'],California,0,0
moki's sushi & pacific grill,https://www.yelp.com/biz/mokis-sushi-and-pacific-grill-san-francisco,(415) 970-9336,615 Cortland Ave,4.0,468,Bernal Heights,2.0,"['Sushi Bars', 'Japanese', 'Hawaiian']",California,0,0
excelsior coffee,https://www.yelp.com/biz/excelsior-coffee-san-francisco,(415) 347-7333,4495 Mission St,5.0,93,Excelsior,1.0,['Coffee & Tea'],California,0,0
the salad place,https://www.yelp.com/biz/the-salad-place-san-francisco-4,(415) 333-4030,400 London St,4.5,223,Excelsior,1.0,"['American (Traditional)', 'Salad', 'Breakfast & Brunch']",California,0,0
holy water sf,https://www.yelp.com/biz/holy-water-sf-san-francisco,Bernal Heights,309 Cortland Ave,4.5,209,,2.0,"['Cocktail Bars', 'Beer Bar']",California,0,0
progressive grounds,https://www.yelp.com/biz/progressive-grounds-san-francisco,(415) 282-6233,400 Cortland Ave,4.0,366,Bernal Heights,2.0,"['Coffee & Tea', 'Sandwiches', 'Breakfast & Brunch']",California,0,0
frisco fried,https://www.yelp.com/biz/frisco-fried-san-francisco,(415) 822-1517,5176 3rd St,4.0,439,Bayview-Hunters Point,2.0,"['Soul Food', 'Seafood', 'Southern']",California,0,0
pho luen fat,https://www.yelp.com/biz/pho-luen-fat-san-francisco-2,(415) 585-1167,110 Leland Ave,4.0,136,Visitacion Valley,1.0,"['Bakeries', 'Chinese', 'Vietnamese']",California,0,0
bayshore taqueria,https://www.yelp.com/biz/bayshore-taqueria-san-francisco,(415) 285-1100,300 Bay Shore Blvd,4.5,244,Bayview-Hunters Point,1.0,['Mexican'],California,0,0
sour flour,https://www.yelp.com/biz/sour-flour-san-francisco,(415) 509-1210,1565 Kirkwood Ave,4.5,194,Bayview-Hunters Point,2.0,"['Cooking Schools', 'Bakeries']",California,0,0
cafeto coffee shop,https://www.yelp.com/biz/cafeto-coffee-shop-san-francisco-2,(415) 970-9090,111 Richland Ave,4.5,115,Bernal Heights,1.0,"['Coffee & Tea', 'Bagels', 'Juice Bars & Smoothies']",California,0,0
golden state grill,https://www.yelp.com/biz/golden-state-grill-san-francisco-2,(415) 769-5737,4448 Mission St,4.5,103,Mission Terrace,2.0,"['American (Traditional)', 'Diners', 'Greek']",California,0,0
fox and lion bread,https://www.yelp.com/biz/fox-and-lion-bread-san-francisco,(415) 872-9789,5273 3rd St,4.5,75,Bayview-Hunters Point,1.0,"['Pizza', 'Coffee & Tea', 'Sandwiches']",California,0,0
chef li's cafe,https://www.yelp.com/biz/chef-lis-cafe-san-francisco-3,(415) 349-4364,2726 San Bruno Ave,4.0,149,Portola,2.0,"['Hot Pot', 'Chinese']",California,0,0
black jet baking,https://www.yelp.com/biz/black-jet-baking-san-francisco,(415) 829-3905,833 Cortland Ave,4.5,121,Bernal Heights,2.0,"['Bakeries', 'Custom Cakes', 'Cupcakes']",California,0,0
avedano's holly park market,https://www.yelp.com/biz/avedanos-holly-park-market-san-francisco-2,(415) 285-6328,235 Cortland Ave,4.5,169,Bernal Heights,3.0,"['Meat Shops', 'Butcher', 'Sandwiches']",California,0,0
all good pizza,https://www.yelp.com/biz/all-good-pizza-san-francisco,(415) 933-9384,1605 Jerrold Ave,4.5,231,Bayview-Hunters Point,2.0,"['Pizza', 'Sandwiches', 'Salad']",California,0,0
four barrel coffee,https://www.yelp.com/biz/four-barrel-coffee-san-francisco-4,Portola,2 Burrows St,4.0,157,,2.0,['Coffee & Tea'],California,0,0
cinco de mayo taqueria,https://www.yelp.com/biz/cinco-de-mayo-taqueria-san-francisco,(415) 468-9272,2426 San Bruno Ave,3.5,191,Portola,1.0,['Mexican'],California,0,0
wild side west,https://www.yelp.com/biz/wild-side-west-san-francisco,(415) 647-3099,424 Cortland Ave,4.0,274,Bernal Heights,1.0,"['Gay Bars', 'Dive Bars', 'Piano Bars']",California,0,0
mr. t cafe,https://www.yelp.com/biz/mr-t-cafe-san-francisco,(415) 769-5681,4689 Mission St,4.0,255,Excelsior,1.0,"['Coffee & Tea', 'Juice Bars & Smoothies', 'Bubble Tea']",California,0,0
white palace liquor store,https://www.yelp.com/biz/white-palace-liquor-store-san-francisco-5,(415) 468-0985,1524 Silver Ave,4.5,63,Portola,1.0,"['Beer', 'Wine & Spirits', 'Convenience Stores', 'Delis']",California,0,0
new college hill market,https://www.yelp.com/biz/new-college-hill-market-san-francisco,(415) 285-2147,3798 Mission St,4.5,98,Bernal Heights,1.0,"['Convenience Stores', 'Bagels', 'Sandwiches']",California,0,0
zabb thai cuisine,https://www.yelp.com/biz/zabb-thai-cuisine-san-francisco,(415) 586-2455,4440 Mission St,4.0,327,Mission Terrace,2.0,['Thai'],California,0,0
martha & brothers coffee,https://www.yelp.com/biz/martha-and-brothers-coffee-san-francisco,(415) 642-7585,745 Cortland Ave,4.0,183,Bernal Heights,1.0,"['Coffee & Tea', 'Bakeries', 'Bagels']",California,0,0
fat beli deli,https://www.yelp.com/biz/fat-beli-deli-san-francisco,(415) 468-0131,2598 San Bruno Ave,4.0,139,Portola,2.0,"['Delis', 'Sandwiches', 'Bagels']",California,0,0
oxbridge market,https://www.yelp.com/biz/oxbridge-market-san-francisco,(415) 508-9884,790 Silver Ave,4.5,65,Excelsior,2.0,"['Grocery', 'Beer', 'Wine & Spirits', 'Delis']",California,0,0
st. mary's dog play area,https://www.yelp.com/biz/st-marys-dog-play-area-san-francisco,(415) 831-2700,95 Justin Dr,4.5,83,Bernal Heights,,['Dog Parks'],California,0,0
moonlight cafe,https://www.yelp.com/biz/moonlight-cafe-san-francisco,(415) 647-6448,634 Cortland Ave,4.0,249,Bernal Heights,2.0,"['Cafes', 'Breakfast & Brunch']",California,0,0
little bee baking,https://www.yelp.com/biz/little-bee-baking-san-francisco,(415) 595-4744,521 Cortland Ave,4.5,93,Bernal Heights,2.0,"['Bakeries', 'Desserts', 'Cupcakes']",California,0,0
ramen house,https://www.yelp.com/biz/ramen-house-san-francisco-2,(415) 988-7929,2623 San Bruno Ave,4.0,109,Portola,2.0,['Ramen'],California,0,0
vinorosso,https://www.yelp.com/biz/vinorosso-san-francisco,(415) 647-1268,629 Cortland Ave,4.0,190,Bernal Heights,2.0,"['Italian', 'Wine Bars', 'Specialty Food']",California,0,0
bernal star,https://www.yelp.com/biz/bernal-star-san-francisco,(415) 695-8777,410 Cortland Ave,3.5,310,Bernal Heights,2.0,"['Burgers', 'Breakfast & Brunch', 'American (New)']",California,0,0
bayside cafe,https://www.yelp.com/biz/bayside-cafe-san-francisco,(415) 467-2023,2011 Bayshore Blvd,4.0,196,Visitacion Valley,2.0,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",California,0,0
craftsman and wolves - the den,https://www.yelp.com/biz/craftsman-and-wolves-the-den-san-francisco-2,(415) 423-3337,1598 Yosemite Ave,4.0,107,Bayview-Hunters Point,2.0,"['Coffee & Tea', 'Bakeries', 'Sandwiches']",California,0,0
frisco's family deli,https://www.yelp.com/biz/friscos-family-deli-san-francisco,(415) 347-7077,28 Leland Ave,5.0,34,Visitacion Valley,,['Delis'],California,0,0
ling ling cuisine restaurant,https://www.yelp.com/biz/ling-ling-cuisine-restaurant-san-francisco,(415) 467-6948,2517 San Bruno Ave,3.5,162,Portola,1.0,['Chinese'],California,0,0
tato,https://www.yelp.com/biz/tato-san-francisco,(415) 948-0974,4608 3rd St,4.5,90,Bayview-Hunters Point,2.0,['Mexican'],California,0,0
word a cafe,https://www.yelp.com/biz/word-a-cafe-san-francisco-2,(415) 500-2501,5114 3rd St,5.0,53,Bayview-Hunters Point,,"['Cafes', 'American (New)', 'Bars']",California,0,0
simply delish,https://www.yelp.com/biz/simply-delish-san-francisco-4,(415) 529-1649,5668 3rd St,4.5,68,Bayview-Hunters Point,1.0,"['Thai', 'Asian Fusion', 'Burgers']",California,0,0
amami sushi bistro,https://www.yelp.com/biz/amami-sushi-bistro-san-francisco-6,(415) 333-9288,4435 Mission St,4.5,88,Excelsior,,['Sushi Bars'],California,0,0
yvonne's southern sweets,https://www.yelp.com/biz/yvonnes-southern-sweets-san-francisco,(415) 368-7900,5128 3rd St,4.5,78,Bayview-Hunters Point,1.0,['Bakeries'],California,0,0
an chi,https://www.yelp.com/biz/an-chi-san-francisco-2,(415) 333-9997,4683 Mission St,4.0,228,Outer Mission,1.0,"['Vietnamese', 'Sandwiches']",California,0,0
hilda's mart & bake shop,https://www.yelp.com/biz/hildas-mart-and-bake-shop-san-francisco,(415) 333-3122,145 Persia Ave,4.0,217,Excelsior,1.0,"['Bakeries', 'Filipino']",California,0,0
taco los altos,https://www.yelp.com/biz/taco-los-altos-san-francisco,(415) 821-0701,737 Cortland St,3.5,239,Bernal Heights,1.0,['Mexican'],California,0,0
old devil moon,https://www.yelp.com/biz/old-devil-moon-san-francisco,(800) 666-6666,3472 Mission St,4.5,112,Bernal Heights,2.0,"['Cocktail Bars', 'American (Traditional)', 'Beer Bar']",California,0,0
lucky bakery and cafe,https://www.yelp.com/biz/lucky-bakery-and-cafe-daly-city,(415) 468-3172,2666 Geneva Ave,4.5,80,,1.0,"['Bakeries', 'Coffee & Tea', 'Donuts']",California,0,0
pho #1,https://www.yelp.com/biz/pho-1-san-francisco-2,(415) 330-9289,2571 San Bruno Ave,3.0,210,Portola,1.0,"['Vietnamese', 'Noodles']",California,0,0
tacos el primo,https://www.yelp.com/biz/tacos-el-primo-san-francisco-2,(415) 846-4975,1500 Yosemite Ave,4.5,53,Bayview-Hunters Point,1.0,"['Mexican', 'Food Trucks']",California,0,0
gratta wines,https://www.yelp.com/biz/gratta-wines-san-francisco,(415) 872-9791,5273 3rd St,5.0,26,Bayview-Hunters Point,2.0,"['Wine Bars', 'Wine Tasting Room', 'Tapas/Small Plates']",California,0,0
tyger's,https://www.yelp.com/biz/tygers-san-francisco,(415) 239-4060,2798 Diamond St,3.5,296,Glen Park,1.0,"['Diners', 'Breakfast & Brunch']",California,0,0
taqueria gonzalez,https://www.yelp.com/biz/taqueria-gonzalez-san-francisco-4,(415) 468-4293,2531 San Bruno Ave,4.0,50,Portola,2.0,"['Mexican', 'Seafood', 'Breakfast & Brunch']",California,0,0
universal bakery,https://www.yelp.com/biz/universal-bakery-san-francisco,(415) 821-4971,3458 Mission St,4.5,85,Bernal Heights,1.0,"['Bakeries', 'Empanadas', 'Breakfast & Brunch']",California,0,0
don chuys mexi-mercado,https://www.yelp.com/biz/don-chuys-mexi-mercado-san-francisco,(415) 585-8092,544 Excelsior Ave,4.5,67,Excelsior,1.0,"['Delis', 'Mexican', 'Sandwiches']",California,0,0
rocks den,https://www.yelp.com/biz/rocks-den-san-francisco,(415) 769-5100,4431 Mission St,4.0,88,Excelsior,2.0,"['Lounges', 'Sports Bars']",California,0,0
chico's grill,https://www.yelp.com/biz/chicos-grill-san-francisco,(415) 970-0375,3771 Mission St,4.0,110,Bernal Heights,2.0,"['Mexican', 'Breakfast & Brunch']",California,0,0
pizza express,https://www.yelp.com/biz/pizza-express-san-francisco-2,(415) 282-2333,813 Cortland Ave,3.5,188,Bernal Heights,2.0,['Pizza'],California,0,0
holly park,https://www.yelp.com/biz/holly-park-san-francisco,Bernal Heights,Bocana St & Highland Ave,4.5,46,,,['Parks'],California,0,0
hawaiian drive inn,https://www.yelp.com/biz/hawaiian-drive-inn-san-francisco-2,(415) 656-0998,2600 San Bruno Ave,3.0,134,Portola,1.0,['Hawaiian'],California,0,0
pacitas salvadorean bakery,https://www.yelp.com/biz/pacitas-salvadorean-bakery-san-francisco,(415) 452-8442,10 Persia Ave,4.0,90,Excelsior,1.0,['Bakeries'],California,0,0
los planes de renderos pupuseria,https://www.yelp.com/biz/los-planes-de-renderos-pupuseria-san-francisco,(415) 585-8645,12 Persia Ave,4.0,133,Excelsior,1.0,['Salvadoran'],California,0,0
sunday gather,https://www.yelp.com/biz/sunday-gather-san-francisco-3,(415) 206-1771,4100 3rd St,4.5,80,Bayview-Hunters Point,1.0,"['Cafes', 'Hawaiian', 'Bakeries']",California,0,0
united dumplings,https://www.yelp.com/biz/united-dumplings-san-francisco,(415) 658-7363,525 Cortland Ave,4.5,51,Bernal Heights,,"['Chinese', 'Asian Fusion', 'Noodles']",California,0,0
los reyes restaurant,https://www.yelp.com/biz/los-reyes-restaurant-san-francisco,(415) 466-6214,2101 Geneva Ave,4.5,61,Visitacion Valley,2.0,"['Salvadoran', 'Mexican']",California,0,0
el huarache loco,https://www.yelp.com/biz/el-huarache-loco-san-francisco,(415) 572-6832,100 Alemany Blvd,4.0,75,Bernal Heights,1.0,['Mexican'],California,0,0
wing hing,https://www.yelp.com/biz/wing-hing-san-francisco,(415) 468-5309,2550 San Bruno Ave,3.5,102,Portola,1.0,['Chinese'],California,0,0
oye managua,https://www.yelp.com/biz/oye-managua-san-francisco,(415) 821-2702,3385 Mission St,3.5,279,Bernal Heights,2.0,"['Latin American', 'Nicaraguan']",California,0,0
stop n wrap,https://www.yelp.com/biz/stop-n-wrap-san-francisco,(415) 349-2074,1217 Geneva Ave,4.0,100,Excelsior,1.0,"['American (New)', 'Coffee & Tea', 'Breakfast & Brunch']",California,0,0
g & l bakery & restaurant,https://www.yelp.com/biz/g-and-l-bakery-and-restaurant-san-francisco,(415) 239-6283,198 Leland Ave,4.0,56,Visitacion Valley,1.0,"['Bakeries', 'Chinese']",California,0,0
cafe xo,https://www.yelp.com/biz/cafe-xo-san-francisco,(415) 826-3535,1799 Church St,3.5,239,Noe Valley,1.0,"['Coffee & Tea', 'Sandwiches']",California,0,0
