name,url,phone,address,rating,review_count,neighborhood,price_range,category,region,michelin_star,michelin_guide
yefsi estiatorio,https://www.yelp.com/biz/yefsi-estiatorio-new-york,(212) 535-0293,1481 York Ave,4,322,Yorkville,3.0,"['Greek', 'Mediterranean']",New York City,0,0
good health cafe,https://www.yelp.com/biz/good-health-cafe-new-york-2,(212) 517-9898,1435 1st Ave,4,285,Upper East Side,2.0,"['Cafes', 'Wraps', 'Sandwiches']",New York City,0,0
murasaki,https://www.yelp.com/biz/murasaki-long-island-city,(718) 482-7088,4644 Vernon Blvd,4.5,218,Hunters Point,2.0,"['Japanese', 'Sushi Bars']",New York City,0,0
putawn local thai kitchen,https://www.yelp.com/biz/putawn-local-thai-kitchen-new-york,(212) 988-8800,1584 First Av,4.5,218,Yorkville,2.0,['Thai'],New York City,0,0
inès,https://www.yelp.com/biz/in%C3%A8s-new-york-2,(212) 796-6303,419 E 74th ST,4.5,98,Upper East Side,2.0,"['Coffee & Tea', 'Wine Bars', 'Salad']",New York City,0,0
campagnola restaurant,https://www.yelp.com/biz/campagnola-restaurant-new-york,(212) 861-1102,1382 1st Ave,4,262,Upper East Side,3.0,['Italian'],New York City,0,0
chip city,https://www.yelp.com/biz/chip-city-long-island-city,(347) 808-7700,42-15 Crescent St,4.5,156,Long Island City,,"['Desserts', 'Coffee & Tea']",New York City,0,0
vesta,https://www.yelp.com/biz/vesta-astoria,(718) 545-5550,21-02 30th Ave,4,693,Astoria,2.0,"['Italian', 'Wine Bars']",New York City,0,0
felice 64,https://www.yelp.com/biz/felice-64-new-york,(212) 593-2223,1166 1st Ave,4,324,Upper East Side,2.0,"['Wine Bars', 'Italian', 'Venues & Event Spaces']",New York City,0,0
tri dim shanghai,https://www.yelp.com/biz/tri-dim-shanghai-new-york-2,(212) 585-3388,1378 3rd Ave,4,407,Upper East Side,2.0,"['Shanghainese', 'Dim Sum', 'Szechuan']",New York City,0,0
sashimi express ii,https://www.yelp.com/biz/sashimi-express-ii-new-york-4,(929) 323-5099,223 E 74th St,4.5,94,Upper East Side,1.0,"['Sushi Bars', 'Bubble Tea', 'Japanese']",New York City,0,0
cyclo,https://www.yelp.com/biz/cyclo-long-island-city,(718) 786-8309,5-51 47th Ave,4,515,Hunters Point,2.0,"['Vietnamese', 'Sandwiches', 'Noodles']",New York City,0,0
big boss halal food,https://www.yelp.com/biz/big-boss-halal-food-new-york,Upper East Side,York Ave & E 69th St,4.5,102,,1.0,"['Food Stands', 'Halal']",New York City,0,0
roosevelt island,https://www.yelp.com/biz/roosevelt-island-new-york,Roosevelt Island,,4,132,,,['Parks'],New York City,0,0
burmese bites,https://www.yelp.com/biz/burmese-bites-long-island-city-8,(917) 560-2480,5 Ct Sq W,4.5,57,Long Island City,1.0,"['Burmese', 'Food Stands']",New York City,0,0
pizza park,https://www.yelp.com/biz/pizza-park-new-york,(212) 879-6444,1233 1st Ave,3.5,310,Upper East Side,1.0,['Pizza'],New York City,0,0
fresco's cantina,https://www.yelp.com/biz/frescos-cantina-long-island-city,(347) 808-7338,12-14 31st Ave,4.5,243,Astoria,2.0,['Mexican'],New York City,0,0
sons of thunder,https://www.yelp.com/biz/sons-of-thunder-new-york-4,(646) 863-2212,204 E 38th St,4.5,762,Murray Hill,2.0,"['Hawaiian', 'Hot Dogs', 'Poke']",New York City,0,0
joe coffee company,https://www.yelp.com/biz/joe-coffee-company-new-york-7,(212) 988-2500,1045 Lexington Ave,4,242,Upper East Side,1.0,"['Coffee & Tea', 'Coffee Roasteries']",New York City,0,0
via quadronno,https://www.yelp.com/biz/via-quadronno-new-york,(212) 650-9880,25 E 73rd St,4,533,Upper East Side,2.0,"['Sandwiches', 'Italian']",New York City,0,0
zawa japanese,https://www.yelp.com/biz/zawa-japanese-new-york,(646) 682-7999,354 E 66th St,4.5,106,Upper East Side,3.0,"['Japanese', 'Sushi Bars']",New York City,0,0
jardino restaurant,https://www.yelp.com/biz/jardino-restaurant-new-york,(212) 535-3800,1159 3rd Ave,4.5,91,Upper East Side,2.0,"['Italian', 'Breakfast & Brunch', 'Pizza']",New York City,0,0
tamashii ramen,https://www.yelp.com/biz/tamashii-ramen-astoria,(718) 278-5888,2905 Broadway,4,725,Astoria,2.0,['Ramen'],New York City,0,0
cafe triskell,https://www.yelp.com/biz/cafe-triskell-astoria,(718) 472-0612,33-04 36th Ave,4.5,442,Astoria,2.0,"['French', 'Creperies']",New York City,0,0
om restaurant,https://www.yelp.com/biz/om-restaurant-new-york,(212) 628-4500,1593 2nd Ave,4,486,Yorkville,2.0,['Indian'],New York City,0,0
pig heaven,https://www.yelp.com/biz/pig-heaven-new-york-3,(212) 744-4333,1420 3rd Ave,4,408,Upper East Side,2.0,"['Barbeque', 'Szechuan', 'Dim Sum']",New York City,0,0
ginger root vegan,https://www.yelp.com/biz/ginger-root-vegan-new-york-2,(212) 751-3316,1164 1st Ave,4,128,Upper East Side,2.0,['Vegan'],New York City,0,0
café henri,https://www.yelp.com/biz/caf%C3%A9-henri-long-island-city-2,(718) 729-5794,1010 50th Ave,4,695,Hunters Point,2.0,"['French', 'Breakfast & Brunch', 'Cafes']",New York City,0,0
the beast next door,https://www.yelp.com/biz/the-beast-next-door-long-island-city-2,(718) 255-1612,42-51 27th St,4.5,181,Long Island City,2.0,"['Bars', 'American (New)', 'Tapas/Small Plates']",New York City,0,0
lusardi's,https://www.yelp.com/biz/lusardis-new-york,(212) 249-2020,1494 2nd Ave,4,206,Upper East Side,3.0,"['Italian', 'Wine Bars']",New York City,0,1
amura japanese,https://www.yelp.com/biz/amura-japanese-new-york,(212) 772-1688,1567 2nd Ave,4,323,Upper East Side,2.0,"['Japanese', 'Sushi Bars']",New York City,0,0
mughlai indian cuisine,https://www.yelp.com/biz/mughlai-indian-cuisine-new-york-4,(212) 722-6262,1724 2nd Ave,4.5,492,Yorkville,2.0,['Indian'],New York City,0,0
the buffs,https://www.yelp.com/biz/the-buffs-long-island-city-4,(718) 361-2362,1313 40th Ave,4.5,96,Long Island City,2.0,"['Thai', 'Noodles', 'Ramen']",New York City,0,0
heidelberg restaurant,https://www.yelp.com/biz/heidelberg-restaurant-new-york,(212) 628-2332,1648 2nd Ave,4,689,Yorkville,2.0,"['German', 'Bars']",New York City,0,0
3greeks grill,https://www.yelp.com/biz/3greeks-grill-long-island-city,(718) 729-8900,3561 Vernon Blvd,4,132,Astoria,1.0,"['Mediterranean', 'Greek']",New York City,0,0
levain bakery,https://www.yelp.com/biz/levain-bakery-new-york-9,(917) 464-5578,1484 3rd Ave,4.5,233,Upper East Side,,['Bakeries'],New York City,0,0
house of thai,https://www.yelp.com/biz/house-of-thai-long-island-city-4,(929) 522-0247,2501 40th Ave,4,298,Long Island City,2.0,['Thai'],New York City,0,0
anable basin sailing bar & grill,https://www.yelp.com/biz/anable-basin-sailing-bar-and-grill-long-island-city,(718) 433-9269,4-40 44th Dr,4,175,Hunters Point,2.0,"['Bars', 'American (Traditional)']",New York City,0,0
hutch & waldo,https://www.yelp.com/biz/hutch-and-waldo-new-york,(646) 404-0313,247 E 81st St,4,220,Upper East Side,2.0,"['Coffee & Tea', 'Breakfast & Brunch', 'Venues & Event Spaces']",New York City,0,0
salvo's pizzabar,https://www.yelp.com/biz/salvos-pizzabar-new-york,(646) 590-1925,1477 York Ave,4,296,Yorkville,2.0,"['Italian', 'Pizza']",New York City,0,0
matsu sushi,https://www.yelp.com/biz/matsu-sushi-new-york-4,(212) 744-5454,411 E 70th St,3.5,266,Upper East Side,2.0,"['Sushi Bars', 'Japanese']",New York City,0,0
sanfords astoria,https://www.yelp.com/biz/sanfords-astoria-astoria,(718) 932-9569,30-13 Broadway,4,887,Astoria,2.0,"['Breakfast & Brunch', 'American (New)', 'Whiskey Bars']",New York City,0,0
zhongzhong noodles,https://www.yelp.com/biz/zhongzhong-noodles-new-york-3,(646) 870-0005,568 Main St,4.5,44,Roosevelt Island,,"['Hot Pot', 'Noodles', 'Desserts']",New York City,0,0
jackson hole burgers,https://www.yelp.com/biz/jackson-hole-burgers-new-york-4,(212) 371-7187,232 E 64th St,3.5,377,Upper East Side,2.0,['American (Traditional)'],New York City,0,0
poke,https://www.yelp.com/biz/poke-new-york,(212) 249-0569,343 E 85th St,4,469,Yorkville,2.0,"['Sushi Bars', 'Japanese']",New York City,0,0
sedutto,https://www.yelp.com/biz/sedutto-new-york-2,(212) 879-9557,1498 1st Ave,4,213,Upper East Side,1.0,['Ice Cream & Frozen Yogurt'],New York City,0,0
the noguchi museum,https://www.yelp.com/biz/the-noguchi-museum-astoria,(718) 204-7088,9-01 33rd Rd,4.5,126,Astoria,,"['Art Tours', 'Art Museums']",New York City,0,0
raj's indian kitchen,https://www.yelp.com/biz/rajs-indian-kitchen-long-island-city,(718) 361-8844,27-18 Queens Plz S,4,266,Long Island City,1.0,['Indian'],New York City,0,0
the coffee inn,https://www.yelp.com/biz/the-coffee-inn-new-york,(212) 249-3909,1316 1st Ave,4,162,Upper East Side,1.0,"['Coffee & Tea', 'Breakfast & Brunch']",New York City,0,0
tuk tuk,https://www.yelp.com/biz/tuk-tuk-long-island-city,(718) 472-5598,4906 Vernon Blvd,4,696,Hunters Point,2.0,['Thai'],New York City,0,0
chela & garnacha,https://www.yelp.com/biz/chela-and-garnacha-astoria,(917) 832-6876,33-09 36th Ave,4.5,389,Astoria,2.0,"['Mexican', 'Wine Bars', 'Breakfast & Brunch']",New York City,0,0
international wings factory,https://www.yelp.com/biz/international-wings-factory-new-york,(212) 348-2627,1762 1st Ave,4.5,449,Yorkville,2.0,"['Chicken Wings', 'Burgers', 'Sandwiches']",New York City,0,0
yia yia's- homemade greek food,https://www.yelp.com/biz/yia-yias-homemade-greek-food-new-york,(212) 452-1210,404 E 69th St,4,178,Upper East Side,2.0,"['Fast Food', 'Burgers']",New York City,0,0
bar-coastal nyc,https://www.yelp.com/biz/bar-coastal-nyc-new-york,(212) 288-6635,1495 1st Ave,4,294,Upper East Side,2.0,['Sports Bars'],New York City,0,0
delizia 73,https://www.yelp.com/biz/delizia-73-new-york,(212) 517-8888,1374 1st Ave,3.5,283,Upper East Side,2.0,"['Pizza', 'Italian']",New York City,0,0
bondurants,https://www.yelp.com/biz/bondurants-new-york,(929) 279-1884,303 E 85th St,4,467,Yorkville,2.0,"['Cocktail Bars', 'American (New)', 'Southern']",New York City,0,0
yuka japanese restaurant,https://www.yelp.com/biz/yuka-japanese-restaurant-new-york-2,(347) 354-5978,1557 2nd Ave,3.5,567,Upper East Side,2.0,"['Sushi Bars', 'Japanese']",New York City,0,0
ryan's daughter,https://www.yelp.com/biz/ryans-daughter-new-york,(212) 628-2613,350 E 85th St,4,236,Yorkville,2.0,"['Pubs', 'American (New)']",New York City,0,0
château le woof,https://www.yelp.com/biz/ch%C3%A2teau-le-woof-astoria-2,(718) 626-9663,31-01 Vernon Blvd,4.5,108,Astoria,2.0,"['Pet Stores', 'Coffee & Tea']",New York City,0,0
go nonna,https://www.yelp.com/biz/go-nonna-long-island-city,(718) 440-9914,10-50 44th Dr,4.5,84,Long Island City,2.0,"['Argentine', 'Italian']",New York City,0,0
patsy's pizzeria,https://www.yelp.com/biz/patsys-pizzeria-new-york-5,(212) 639-1000,1279 1st Ave,3.5,278,Upper East Side,2.0,"['Italian', 'Pizza']",New York City,0,0
eats,https://www.yelp.com/biz/eats-new-york,(212) 396-3287,1055 Lexington Ave,3.5,439,Upper East Side,2.0,"['American (Traditional)', 'Cocktail Bars', 'Breakfast & Brunch']",New York City,0,0
bistro vendome,https://www.yelp.com/biz/bistro-vendome-new-york,(212) 935-9100,405 East 58th St,4,142,Midtown East,3.0,['French'],New York City,0,0
loeb boathouse central park,https://www.yelp.com/biz/loeb-boathouse-central-park-new-york,(212) 517-2233,E 72 St 5th Ave,3.5,1260,Central Park,3.0,"['Boating', 'American (Traditional)', 'Venues & Event Spaces']",New York City,0,0
sugar east,https://www.yelp.com/biz/sugar-east-new-york,(212) 832-4610,1125 1st Ave,4,145,Upper East Side,2.0,"['Speakeasies', 'Lounges', 'American (New)']",New York City,0,0
jojo,https://www.yelp.com/biz/jojo-new-york-3,(212) 223-5656,160 E 64th St,4,161,Upper East Side,3.0,"['American (New)', 'Cocktail Bars']",New York City,0,1
canyon road,https://www.yelp.com/biz/canyon-road-new-york-4,(212) 734-1600,1470 1st Ave,4,253,Upper East Side,2.0,['Mexican'],New York City,0,0
psari seafood restaurant & bar,https://www.yelp.com/biz/psari-seafood-restaurant-and-bar-astoria,(718) 786-6015,32-10 36th Ave,4,568,Astoria,2.0,"['Seafood', 'Greek', 'Bars']",New York City,0,0
16 handles,https://www.yelp.com/biz/16-handles-new-york-3,(646) 863-2522,1569 2nd Ave,4,296,Upper East Side,1.0,"['Desserts', 'Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']",New York City,0,0
yumpling,https://www.yelp.com/biz/yumpling-long-island-city,(718) 713-1839,4911 Vernon Blvd,4.5,180,Hunters Point,2.0,['Taiwanese'],New York City,0,0
java girl,https://www.yelp.com/biz/java-girl-new-york,(212) 737-3490,348 E 66th St,4,208,Upper East Side,1.0,"['Coffee & Tea', 'Flowers & Gifts']",New York City,0,0
ed koch queensboro bridge,https://www.yelp.com/biz/ed-koch-queensboro-bridge-new-york,,59TH St,4,147,,,['Landmarks & Historical Buildings'],New York City,0,0
pio pio 3,https://www.yelp.com/biz/pio-pio-3-new-york-5,(212) 426-5800,1746 First Ave,4,768,Yorkville,2.0,"['Latin American', 'Peruvian']",New York City,0,0
sweetleaf,https://www.yelp.com/biz/sweetleaf-long-island-city-3,(917) 832-6726,10-93 Jackson Ave,4,478,Hunters Point,2.0,"['Coffee & Tea', 'Bakeries', 'Desserts']",New York City,0,0
central park,https://www.yelp.com/biz/central-park-new-york,Central Park,14 E 60th St,5,2501,,,['Parks'],New York City,0,0
the drunken munkey - ues,https://www.yelp.com/biz/the-drunken-munkey-ues-new-york,(646) 998-4600,338 E 92nd St,4.5,1042,Yorkville,2.0,"['Indian', 'Cocktail Bars']",New York City,0,0
toloache 82nd,https://www.yelp.com/biz/toloache-82nd-new-york,(212) 861-4505,166 E 82nd St,4,422,Upper East Side,3.0,"['Mexican', 'Tex-Mex']",New York City,0,0
the simone,https://www.yelp.com/biz/the-simone-new-york,(212) 772-8861,151 E 82nd St,5,92,Upper East Side,4.0,"['French', 'Bars']",New York City,0,1
sushi noz,https://www.yelp.com/biz/sushi-noz-new-york?osq=Michelin+Star+Restaurant,(917) 338-1792,181 E 78th St,4.5,112,Upper East Side,4.0,"['Sushi Bars', 'Japanese', 'Seafood']",New York City,1,1
pastrami queen,https://www.yelp.com/biz/pastrami-queen-new-york,(212) 734-1500,1125 Lexington Ave,3.5,539,Upper East Side,2.0,"['Delis', 'Kosher', 'American (Traditional)']",New York City,0,0
naruto ramen,https://www.yelp.com/biz/naruto-ramen-new-york,(212) 289-7803,1596 3rd Ave,3.5,945,Yorkville,2.0,['Ramen'],New York City,0,0
burgerfi,https://www.yelp.com/biz/burgerfi-new-york-3,(646) 684-3172,1571 2nd Ave,3.5,434,Upper East Side,2.0,"['American (New)', 'Burgers', 'Hot Dogs']",New York City,0,0
kings' carriage house,https://www.yelp.com/biz/kings-carriage-house-new-york,(212) 734-5490,251 E 82nd St,4,210,Yorkville,2.0,"['American (New)', 'Tea Rooms', 'Desserts']",New York City,0,0
vero,https://www.yelp.com/biz/vero-new-york-2,(917) 525-7373,1483 2nd Ave,3.5,300,Upper East Side,2.0,"['Wine Bars', 'American (New)']",New York City,0,0
sant ambroeus,https://www.yelp.com/biz/sant-ambroeus-new-york,(212) 570-2211,1000 Madison Ave,4,391,Upper East Side,3.0,"['Italian', 'Coffee & Tea', 'Breakfast & Brunch']",New York City,0,0
mad river bar & grille,https://www.yelp.com/biz/mad-river-bar-and-grille-new-york-2,(212) 988-1832,1442 3rd Ave,4,337,Upper East Side,2.0,"['American (Traditional)', 'Sports Bars']",New York City,0,0
wa jeal sichuan chili house,https://www.yelp.com/biz/wa-jeal-sichuan-chili-house-new-york,(212) 396-3339,1588 2nd Ave,3.5,407,Yorkville,2.0,"['Chinese', 'Bars', 'Seafood']",New York City,0,0
papaya king,https://www.yelp.com/biz/papaya-king-new-york-3,(212) 369-0648,179 E 86th St,3.5,571,Yorkville,1.0,['Hot Dogs'],New York City,0,0
mellow yellow,https://www.yelp.com/biz/mellow-yellow-new-york-3,(212) 722-7220,1729 1st Av,4.5,300,Yorkville,2.0,"['Coffee & Tea', 'Breakfast & Brunch', 'Juice Bars & Smoothies']",New York City,0,0
kaia wine bar,https://www.yelp.com/biz/kaia-wine-bar-new-york,(212) 722-0490,1614 3rd Ave,4,435,Yorkville,2.0,"['South African', 'Tapas Bars', 'Cocktail Bars']",New York City,0,0
san matteo pizzeria e cucina,https://www.yelp.com/biz/san-matteo-pizzeria-e-cucina-new-york,(212) 861-2434,1559 2nd Ave,3.5,313,Upper East Side,2.0,"['Pizza', 'Italian', 'Wine Bars']",New York City,0,0
two little red hens,https://www.yelp.com/biz/two-little-red-hens-new-york-4,(212) 452-0476,1652 2nd Ave,4.5,2605,Yorkville,2.0,"['Bakeries', 'Desserts', 'Coffee & Tea']",New York City,0,0
schaller's stube sausage bar,https://www.yelp.com/biz/schallers-stube-sausage-bar-new-york,(646) 726-4355,1652 2nd Ave,4,209,Yorkville,2.0,"['German', 'Hot Dogs', 'Beer Bar']",New York City,0,0
dtut,https://www.yelp.com/biz/dtut-new-york,(212) 410-6449,1744 2nd Ave,4,494,Yorkville,1.0,"['Bars', 'Coffee & Tea']",New York City,0,0
by the way bakery,https://www.yelp.com/biz/by-the-way-bakery-new-york-2,(212) 988-3300,1236 Lexington Ave,4.5,145,Upper East Side,1.0,"['Gluten-Free', 'Bakeries', 'Kosher']",New York City,0,0
787 coffee,https://www.yelp.com/biz/787-coffee-new-york-3,(646) 850-0234,228 E 80th St,5,36,Upper East Side,,['Coffee & Tea'],New York City,0,0
mighty bowl,https://www.yelp.com/biz/mighty-bowl-new-york-9,(646) 692-9065,1109 Lexington Ave,4.5,99,Upper East Side,2.0,"['Asian Fusion', 'Japanese', 'Korean']",New York City,0,0
quality eats,https://www.yelp.com/biz/quality-eats-new-york-3,(212) 256-9922,1496 2nd Ave 78th St,3.5,277,Upper East Side,2.0,"['Bars', 'American (Traditional)']",New York City,0,0
sable's smoked fish,https://www.yelp.com/biz/sables-smoked-fish-new-york-2,(212) 249-6177,1330 3rd Ave,4,244,Upper East Side,2.0,"['Seafood Markets', 'Sandwiches', 'Bagels']",New York City,0,0
pqr,https://www.yelp.com/biz/pqr-new-york-3,(646) 449-0889,1631 2nd Ave,4,197,Yorkville,1.0,"['Pizza', 'Italian']",New York City,0,0
dos toros taqueria,https://www.yelp.com/biz/dos-toros-taqueria-new-york-3,(212) 535-4658,1111 Lexington Ave,3.5,385,Upper East Side,1.0,['Mexican'],New York City,0,0
guggenheim museum,https://www.yelp.com/biz/guggenheim-museum-new-york,(212) 423-3500,1071 5th Ave,3.5,1001,Upper East Side,,['Museums'],New York City,0,0
cafe bleriot xi,https://www.yelp.com/biz/cafe-bleriot-xi-new-york,(646) 775-1578,226 E 83rd St,4.5,76,Yorkville,2.0,['Coffee & Tea'],New York City,0,0
tamam,https://www.yelp.com/biz/tamam-new-york-3,(212) 639-1818,1108 Lexington Ave,5,41,Upper East Side,,"['Falafel', 'Vegan']",New York City,0,0
the supply house,https://www.yelp.com/biz/the-supply-house-new-york-2,(646) 861-3585,1647 2nd Ave,4,347,Yorkville,2.0,"['Bars', 'American (Traditional)', 'Breakfast & Brunch']",New York City,0,0
ateaz organic coffee & tea upper east side,https://www.yelp.com/biz/ateaz-organic-coffee-and-tea-upper-east-side-new-york,(212) 535-8333,1575 2nd Ave,4.5,76,Upper East Side,1.0,"['Coffee & Tea', 'Organic Stores', 'Cafes']",New York City,0,0
the stumble inn,https://www.yelp.com/biz/the-stumble-inn-new-york,(212) 650-0561,1454 2nd Ave,3.5,470,Upper East Side,2.0,"['American (Traditional)', 'Pubs']",New York City,0,0
dylan murphy's,https://www.yelp.com/biz/dylan-murphys-new-york,(212) 988-9434,1453 3rd Ave,4,185,Upper East Side,2.0,"['Irish Pub', 'Breakfast & Brunch', 'Burgers']",New York City,0,0
anand indian cuisine,https://www.yelp.com/biz/anand-indian-cuisine-new-york,(212) 650-0333,304 E 78th St,4,131,Upper East Side,2.0,['Indian'],New York City,0,0
the milton,https://www.yelp.com/biz/the-milton-new-york,(646) 682-7019,1754 2nd Ave,4,425,Yorkville,2.0,"['Irish', 'Cocktail Bars', 'British']",New York City,0,0
five mile stone,https://www.yelp.com/biz/five-mile-stone-new-york,(212) 933-0913,1640 2nd Ave,3.5,443,Yorkville,2.0,"['American (New)', 'Cocktail Bars']",New York City,0,0
83 1/2,https://www.yelp.com/biz/83-1-2-new-york,(212) 737-8312,345 E 83rd St,4,182,Yorkville,3.0,['Italian'],New York City,0,0
burger one,https://www.yelp.com/biz/burger-one-new-york,(212) 737-0095,1150 Lexington Ave,4,200,Upper East Side,1.0,"['Burgers', 'Mexican', 'Breakfast & Brunch']",New York City,0,0
san matteo pizza and espresso bar,https://www.yelp.com/biz/san-matteo-pizza-and-espresso-bar-new-york,(212) 426-6943,1739 2nd Ave,4,516,Yorkville,2.0,"['Pizza', 'Wine Bars']",New York City,0,0
donguri restaurant,https://www.yelp.com/biz/donguri-restaurant-new-york,(212) 737-5656,309 E 83rd St,4,143,Yorkville,3.0,['Japanese'],New York City,0,0
bonjour crepes & wine,https://www.yelp.com/biz/bonjour-crepes-and-wine-new-york,(212) 535-3140,1585 2nd Ave,3.5,223,Yorkville,2.0,"['Creperies', 'Wine Bars', 'Coffee & Tea']",New York City,0,0
inase restaurant,https://www.yelp.com/biz/inase-restaurant-new-york,(212) 628-1238,1586 1st Ave,4,146,Yorkville,3.0,"['Sushi Bars', 'Japanese']",New York City,0,0
mel's burger bar,https://www.yelp.com/biz/mels-burger-bar-new-york-3,(212) 452-1304,1450 Second Ave,3.5,339,Upper East Side,2.0,"['Burgers', 'Sports Bars', 'Breakfast & Brunch']",New York City,0,0
momokawa,https://www.yelp.com/biz/momokawa-new-york-2,(212) 256-0403,1466 1st Ave,4,165,Upper East Side,3.0,"['Japanese', 'Sushi Bars', 'Hot Pot']",New York City,0,0
bocado cafe,https://www.yelp.com/biz/bocado-cafe-new-york,(212) 289-9004,1293 Lexington Ave,3.5,468,Upper East Side,2.0,"['American (New)', 'Wine Bars']",New York City,0,0
anita gelato,https://www.yelp.com/biz/anita-gelato-new-york,Upper East Side,1561 Second Ave,4.5,70,,,"['Gelato', 'Waffles', 'Ice Cream & Frozen Yogurt']",New York City,0,0
nick's pizza,https://www.yelp.com/biz/nicks-pizza-new-york,(212) 987-5700,1814 2nd Ave,4,546,Yorkville,2.0,"['Italian', 'Pizza']",New York City,0,0
doc watson's,https://www.yelp.com/biz/doc-watsons-new-york,(212) 988-5300,1490 2nd Ave,3.5,248,Upper East Side,2.0,"['Irish Pub', 'American (Traditional)']",New York City,0,0
dulce vida latin bistro,https://www.yelp.com/biz/dulce-vida-latin-bistro-new-york-2,(212) 535-2424,1219 Lexington Ave,3.5,256,Upper East Side,2.0,"['Breakfast & Brunch', 'Colombian']",New York City,0,0
jaiya,https://www.yelp.com/biz/jaiya-new-york-4,(212) 717-8877,1553 2nd Ave,3.5,324,Upper East Side,2.0,"['Thai', 'Asian Fusion', 'Bars']",New York City,0,0
tbar,https://www.yelp.com/biz/tbar-new-york-2,(212) 772-0404,1278 3rd Ave,4,199,Upper East Side,3.0,"['Steakhouses', 'American (New)', 'Seafood']",New York City,0,0
ashoka on 2nd avenue,https://www.yelp.com/biz/ashoka-on-2nd-avenue-new-york,(212) 876-9100,1718 2nd Ave,4.5,154,Yorkville,2.0,['Indian'],New York City,0,0
chicken insider,https://www.yelp.com/biz/chicken-insider-new-york,(646) 864-0034,1752 2nd Ave,5,95,Yorkville,,"['Chicken Wings', 'Chicken Shop', 'Korean']",New York City,0,0
amber upper east,https://www.yelp.com/biz/amber-upper-east-new-york-2,(212) 249-5020,1406 3rd Ave,3.5,224,Upper East Side,2.0,"['Japanese', 'Sushi Bars']",New York City,0,0
nica trattoria,https://www.yelp.com/biz/nica-trattoria-new-york,(212) 472-5040,354 E 84th St,4,136,Yorkville,3.0,"['Italian', 'Wine Bars']",New York City,0,0
a la turka,https://www.yelp.com/biz/a-la-turka-new-york,(212) 744-2424,1417 2nd Ave,3.5,380,Upper East Side,2.0,['Turkish'],New York City,0,0
maison bangkok,https://www.yelp.com/biz/maison-bangkok-new-york-2,(212) 628-4442,355 E 78th St,4,100,Upper East Side,,['Thai'],New York City,0,0
churutto ramen & poke,https://www.yelp.com/biz/churutto-ramen-and-poke-new-york,(212) 828-8809,1534 3rd Ave,4,136,Yorkville,2.0,"['Ramen', 'Poke']",New York City,0,0
trinity pub,https://www.yelp.com/biz/trinity-pub-new-york,(212) 327-4450,229 E 84th St,4,106,Yorkville,2.0,"['Pubs', 'Trivia Hosts', 'Cocktail Bars']",New York City,0,0
the auction house,https://www.yelp.com/biz/the-auction-house-new-york,(212) 427-4458,300 E 89th St,3.5,416,Yorkville,2.0,['Lounges'],New York City,0,0
pick-a-bagel,https://www.yelp.com/biz/pick-a-bagel-new-york-6,(212) 717-4668,1475 2nd Ave,3.5,251,Upper East Side,1.0,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']",New York City,0,0
don filippo restaurant,https://www.yelp.com/biz/don-filippo-restaurant-new-york,(212) 744-3610,1133 Lexington Ave,4,154,Upper East Side,1.0,['Pizza'],New York City,0,0
elio's,https://www.yelp.com/biz/elios-new-york,(212) 772-2242,1621 2nd Ave,3.5,245,Yorkville,3.0,['Italian'],New York City,0,0
noche de margaritas,https://www.yelp.com/biz/noche-de-margaritas-new-york,(212) 289-5195,1726 2nd Ave,4,361,Yorkville,2.0,['Mexican'],New York City,0,0
zucchero e pomodori,https://www.yelp.com/biz/zucchero-e-pomodori-new-york,(212) 585-2100,1435 2nd Ave,3.5,204,Upper East Side,2.0,['Italian'],New York City,0,0
orsay,https://www.yelp.com/biz/orsay-new-york,(212) 517-6400,1057 Lexington Ave,3.5,289,Upper East Side,3.0,['French'],New York City,0,1
2nd ave deli,https://www.yelp.com/biz/2nd-ave-deli-new-york-2,(212) 737-1700,1442 1st Ave,3.5,342,Upper East Side,2.0,"['Delis', 'Sandwiches', 'Kosher']",New York City,0,0
antonucci cafe,https://www.yelp.com/biz/antonucci-cafe-new-york,(212) 570-5100,170 E 81st St,4,139,Upper East Side,3.0,"['Italian', 'Cafes']",New York City,0,0
effy's kitchen,https://www.yelp.com/biz/effys-kitchen-new-york-9,(646) 930-3021,1393B 2nd Ave,4,105,Upper East Side,2.0,"['Breakfast & Brunch', 'Salad', 'Mediterranean']",New York City,0,0
butterfield market,https://www.yelp.com/biz/butterfield-market-new-york,(212) 288-7800,1114 Lexington Ave,4,132,Upper East Side,2.0,"['Fruits & Veggies', 'Delis']",New York City,0,0
miss madeleine,https://www.yelp.com/biz/miss-madeleine-new-york,(646) 896-1227,400 E 82nd St,5,44,Yorkville,2.0,['Bakeries'],New York City,0,0
budapest cafe and restaurant,https://www.yelp.com/biz/budapest-cafe-and-restaurant-new-york,(212) 327-1105,1631 2nd Ave,3.5,259,Yorkville,2.0,"['Bakeries', 'Hungarian', 'Cafes']",New York City,0,0
nr,https://www.yelp.com/biz/nr-new-york-4,(646) 226-4874,339 E 75th St,4,87,Upper East Side,2.0,"['Ramen', 'Seafood', 'Cocktail Bars']",New York City,0,0
