name,url,phone,address,rating,review_count,neighborhood,price_range,category,region,michelin_star,michelin_guide
snix snacks,https://www.yelp.com/biz/snix-snacks-chicago,(773) 537-8706,Serving Chicago and the Surrounding Area,5.0,21,Serving Chicago and the Surrounding Area,1.0,"['Food Trucks', 'American (Traditional)', 'Puerto Rican']",Chicago,0,0
freshii,https://www.yelp.com/biz/freshii-rosemont,(847) 678-9373,5220 Fashion Outlets Way,2.5,70,,1.0,"['Salad', 'Vegetarian', 'Fast Food']",Chicago,0,0
la adelita truck,https://www.yelp.com/biz/la-adelita-truck-chicago-5,(312) 725-0507,Serving Chicago and the Surrounding Area,4.0,51,Serving Chicago and the Surrounding Area,1.0,"['Mexican', 'Food Trucks']",Chicago,0,0
la tapenade mediterranean cafe,https://www.yelp.com/biz/la-tapenade-mediterranean-cafe-chicago,Located in Chicago O’Hare International Airport - ORD,Located in Chicago O’Hare International Airport - ORD,2.5,140,,2.0,"['Sandwiches', 'Mediterranean', 'Pizza']",Chicago,0,0
q bar & grill,https://www.yelp.com/biz/q-bar-and-grill-schiller-park-3,(847) 233-0011,3801 Mannheim Rd,3.5,32,,2.0,"['Bars', 'Pizza', 'Sandwiches']",Chicago,0,0
babycakes,https://www.yelp.com/biz/babycakes-chicago,(872) 444-6308,Serving Chicago and the Surrounding Area,3.5,63,Serving Chicago and the Surrounding Area,2.0,"['Desserts', 'Breakfast & Brunch', 'Food Trucks']",Chicago,0,0
chimney cone creamery,https://www.yelp.com/biz/chimney-cone-creamery-rosemont,(312) 815-9905,5220 Fashion Outlets Way,5.0,5,,,"['Desserts', 'Bakeries', 'Ice Cream & Frozen Yogurt']",Chicago,0,0
jimmy john's,https://www.yelp.com/biz/jimmy-johns-schiller-park,(847) 260-5210,9742 W Irving Park Rd,3.5,14,,1.0,"['Fast Food', 'Sandwiches', 'Delis']",Chicago,0,0
hub 51,https://www.yelp.com/biz/hub-51-chicago-4,Located in Chicago O’Hare International Airport - ORD,Located in Chicago O’Hare International Airport - ORD,3.0,53,,2.0,"['Desserts', 'Bars', 'Breakfast & Brunch']",Chicago,0,0
valenzano baking co,https://www.yelp.com/biz/valenzano-baking-co-franklin-park-2,(847) 671-5216,3849 Carnation St,5.0,5,,1.0,['Bakeries'],Chicago,0,0
chickenow,https://www.yelp.com/biz/chickenow-cook,,5220 Fashion Outlet Way,3.5,15,,2.0,"['Burgers', 'Sandwiches']",Chicago,0,0
air france lounge,https://www.yelp.com/biz/air-france-lounge-chicago-2,Located in Chicago O’Hare International Airport - ORD,Located in Chicago O’Hare International Airport - ORD,2.5,51,,2.0,['Airport Lounges'],Chicago,0,0
café media noche,https://www.yelp.com/biz/caf%C3%A9-media-noche-chicago-3,(872) 600-6703,Serving Chicago and the Surrounding Area,5.0,35,Serving Chicago and the Surrounding Area,,"['Food Trucks', 'Cuban', 'Sandwiches']",Chicago,0,0
legends sports bar & grill,https://www.yelp.com/biz/legends-sports-bar-and-grill-schiller-park,(847) 233-9000,4200 River Rd,3.5,9,,2.0,['Sports Bars'],Chicago,0,0
saladworks,https://www.yelp.com/biz/saladworks-chicago,(773) 686-2711,10000 W O'hare Ave,2.5,55,,2.0,"['Vegetarian', 'Salad', 'Soup']",Chicago,0,0
crepe cafe,https://www.yelp.com/biz/crepe-cafe-rosemont,(847) 916-9255,5220 Fashion Outlet way,3.5,15,,,"['Creperies', 'Cafes']",Chicago,0,0
metropolis coffee company and goddess and grocer,https://www.yelp.com/biz/metropolis-coffee-company-and-goddess-and-grocer-amf-o-hare,(773) 686-4830,Terminal 5,3.5,26,,2.0,"['Desserts', 'Coffee & Tea', 'Breakfast & Brunch']",Chicago,0,0
aztec dave's,https://www.yelp.com/biz/aztec-daves-chicago-4,(708) 717-7522,Serving Chicago and the Surrounding Area,4.0,28,Serving Chicago and the Surrounding Area,,"['Food Trucks', 'Mexican', 'Caterers']",Chicago,0,0
phlavz,https://www.yelp.com/biz/phlavz-chicago,(773) 717-7979,Serving Chicago and the Surrounding Area,3.5,64,Serving Chicago and the Surrounding Area,2.0,"['Food Trucks', 'Salad', 'Tacos']",Chicago,0,0
häagen-dazs,https://www.yelp.com/biz/h%C3%A4agen-dazs-rosemont,(847) 737-2747,5220 Fashion Outlet Way,3.5,11,,2.0,"['Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']",Chicago,0,0
wow bao,https://www.yelp.com/biz/wow-bao-chicago-10,Located in Chicago O’Hare International Airport - ORD,Located in Chicago O’Hare International Airport - ORD,2.0,78,,1.0,['Chinese'],Chicago,0,0
wendy's,https://www.yelp.com/biz/wendys-schiller-park,(847) 671-9669,9335 Irving Park Rd,3.0,18,,1.0,"['Burgers', 'Fast Food']",Chicago,0,0
chicken now,https://www.yelp.com/biz/chicken-now-rosemont,(352) 216-9845,5220 Fashion Outlets Way,3.5,11,,,"['Fast Food', 'Chicken Wings']",Chicago,0,0
a sweets girl,https://www.yelp.com/biz/a-sweets-girl-chicago,(312) 404-9415,Serving Chicago and the Surrounding Area,4.0,34,Serving Chicago and the Surrounding Area,2.0,"['Food Trucks', 'Cupcakes']",Chicago,0,0
marcos tacos,https://www.yelp.com/biz/marcos-tacos-franklin-park,(847) 916-2442,3853 Carnation St,4.5,4,,,['Mexican'],Chicago,0,0
breakfast in bed,https://www.yelp.com/biz/breakfast-in-bed-schiller-park,(331) 200-0009,,5.0,2,,,"['Breakfast & Brunch', 'Food Delivery Services']",Chicago,0,0
milette's cakes,https://www.yelp.com/biz/milettes-cakes-plainfield,(815) 254-5177,Serving Plainfield and the Surrounding Area,4.5,87,Serving Plainfield and the Surrounding Area,2.0,"['Cupcakes', 'Bakeries', 'Custom Cakes']",Chicago,0,0
bc bistro and lounge,https://www.yelp.com/biz/bc-bistro-and-lounge-rosemont,(847) 292-9100,5460 N River Rd,3.0,13,,2.0,"['Salad', 'Lounges', 'Sandwiches']",Chicago,0,0
swissport lounge,https://www.yelp.com/biz/swissport-lounge-chicago,(773) 462-9385,Located in Chicago O’Hare International Airport - ORD,2.5,37,Located in Chicago O’Hare International Airport - ORD,2.0,['Airport Lounges'],Chicago,0,0
united club lounge,https://www.yelp.com/biz/united-club-lounge-des-plaines,,5600 Mannheim Rd,3.5,11,,2.0,['Airport Lounges'],Chicago,0,0
kicker's bar & lounge,https://www.yelp.com/biz/kickers-bar-and-lounge-schiller-park,(847) 671-1201,3902 25th Ave,3.5,8,,,['Bars'],Chicago,0,0
little tokyo,https://www.yelp.com/biz/little-tokyo-des-plaines,(847) 928-7500,5220 Fashion Outlet Way,2.5,30,,1.0,"['Japanese', 'Chinese']",Chicago,0,0
ms tittle's cupcakes,https://www.yelp.com/biz/ms-tittles-cupcakes-chicago,(773) 270-1755,Serving Chicago and the Surrounding Area,4.5,12,Serving Chicago and the Surrounding Area,1.0,"['Cupcakes', 'Food Trucks']",Chicago,0,0
dunkin',https://www.yelp.com/biz/dunkin-schiller-park-2,(847) 671-9588,4740 N River Road,2.0,17,,1.0,"['Donuts', 'Coffee & Tea']",Chicago,0,0
7-eleven,https://www.yelp.com/biz/7-eleven-schiller-park-3,(847) 671-7111,9753 W Irving Park Rd,3.5,3,,1.0,"['Convenience Stores', 'Coffee & Tea']",Chicago,0,0
tocco,https://www.yelp.com/biz/tocco-o-hare,,Terminal 5,2.0,40,,2.0,['Italian'],Chicago,0,0
south philly steaks & fries,https://www.yelp.com/biz/south-philly-steaks-and-fries-rosemont,(973) 258-4800,5220 Fashion Outlets Way,2.5,12,,2.0,['American (Traditional)'],Chicago,0,0
jeannie's flan,https://www.yelp.com/biz/jeannies-flan-chicago-2,(847) 260-8226,,5.0,1,,1.0,['Desserts'],Chicago,0,0
w xyz bar,https://www.yelp.com/biz/w-xyz-bar-rosemont,(847) 671-4444,9700 Balmoral Ave,3.5,6,,2.0,"['Venues & Event Spaces', 'Tapas/Small Plates', 'Cocktail Bars']",Chicago,0,0
hot dog express,https://www.yelp.com/biz/hot-dog-express-chicago-2,(773) 686-2746,Located in Chicago O’Hare International Airport - ORD,3.0,11,Located in Chicago O’Hare International Airport - ORD,1.0,"['Hot Dogs', 'Pizza']",Chicago,0,0
urban olive,https://www.yelp.com/biz/urban-olive-o-hare,,International Airport Terminal 5 Concourse M Gate M10,2.0,24,,2.0,"['Middle Eastern', 'Mediterranean']",Chicago,0,0
china max,https://www.yelp.com/biz/china-max-chicago,,Fashion Outlets,1.5,37,,1.0,['Chinese'],Chicago,0,0
kofe,https://www.yelp.com/biz/kofe-chicago-2,(305) 267-8510,Chicago O'Hare International Airport,1.5,40,,2.0,['Coffee & Tea'],Chicago,0,0
kickers bar,https://www.yelp.com/biz/kickers-bar-schiller-park,,25TH Ave,3.0,2,,,['Bars'],Chicago,0,0
mcdonald's,https://www.yelp.com/biz/mcdonalds-schiller-park,(847) 928-2840,9449 W Irving Park Rd,2.0,12,,1.0,"['Fast Food', 'Burgers', 'Coffee & Tea']",Chicago,0,0
reggio's pizza express,https://www.yelp.com/biz/reggios-pizza-express-chicago,(773) 686-0117,5600 Mannheim Rd,2.0,8,,1.0,['Pizza'],Chicago,0,0
papa's pizza pasta wings,https://www.yelp.com/biz/papas-pizza-pasta-wings-schiller-park,(847) 260-5439,3910 N 25th Ave,2.5,5,,,"['Chicken Wings', 'Pizza', 'Pasta Shops']",Chicago,0,0
subway,https://www.yelp.com/biz/subway-schiller-park-11,(847) 678-6547,9282 W Irving Park Rd,2.5,6,,1.0,['Sandwiches'],Chicago,0,0
sbarro,https://www.yelp.com/biz/sbarro-des-plaines-2,(847) 678-9373,5220 Fashion Outlets Way,2.0,9,,1.0,['Pizza'],Chicago,0,0
brown's chicken & pasta,https://www.yelp.com/biz/browns-chicken-and-pasta-schiller-park,(847) 678-7640,9438 Irving Park Rd,2.5,3,,1.0,['Chicken Wings'],Chicago,0,0
the goddess and grocer,https://www.yelp.com/biz/the-goddess-and-grocer-chicago-11,(773) 686-4830,10000 W O'Hare Ave,2.5,7,,,"['Coffee & Tea', 'Sandwiches']",Chicago,0,0
fratelli coffee co,https://www.yelp.com/biz/fratelli-coffee-co-schiller-park,(847) 671-7300,4936 River Rd,4.0,1,,1.0,['Coffee & Tea'],Chicago,0,0
charley's philly steaks,https://www.yelp.com/biz/charley-s-philly-steaks-rosemont,(847) 233-0880,5220 Fashion Outlets Way,2.5,3,,,['Sandwiches'],Chicago,0,0
da portable rican,https://www.yelp.com/biz/da-portable-rican-portage,(219) 809-2524,Serving Portage and the Surrounding Area,4.5,56,Serving Portage and the Surrounding Area,2.0,"['Food Trucks', 'Puerto Rican']",Chicago,0,0
windy city ice cream,https://www.yelp.com/biz/windy-city-ice-cream-alsip,(708) 529-8875,Serving Alsip and the Surrounding Area,4.5,7,Serving Alsip and the Surrounding Area,,"['Food Trucks', 'Ice Cream & Frozen Yogurt']",Chicago,0,0
michael's on main cafe',https://www.yelp.com/biz/michaels-on-main-cafe-rosemont-2,(847) 233-9282,9501 Technology,4.0,1,,,['Restaurants'],Chicago,0,0
taco bell,https://www.yelp.com/biz/taco-bell-schiller-park,(847) 678-7202,I 294 Milepost 38,2.5,2,,1.0,"['Fast Food', 'Mexican']",Chicago,0,0
la humita on wheels,https://www.yelp.com/biz/la-humita-on-wheels-chicago,(773) 814-8673,Serving Chicago and the Surrounding Area,5.0,2,Serving Chicago and the Surrounding Area,,"['Food Trucks', 'Latin American']",Chicago,0,0
windy city carvers,https://www.yelp.com/biz/windy-city-carvers-chicago,(773) 686-2200,10000 W O'Hare Ave,2.0,4,,1.0,['Sandwiches'],Chicago,0,0
sas gold lounge,https://www.yelp.com/biz/sas-gold-lounge-chicago,Located in Chicago O’Hare International Airport - ORD,Located in Chicago O’Hare International Airport - ORD,1.5,4,,1.0,['Airport Lounges'],Chicago,0,0
sky bar,https://www.yelp.com/biz/sky-bar-rosemont,(847) 349-5151,5433 Park Pl,1.0,6,,3.0,['Cocktail Bars'],Chicago,0,0
gold coast dogs,https://www.yelp.com/biz/gold-coast-dogs-chicago-4,(773) 462-0125,5600 Mannheim Rd,1.0,1,,1.0,['Hot Dogs'],Chicago,0,0
chicago ice cream truck,https://www.yelp.com/biz/chicago-ice-cream-truck-chicago,(773) 932-2110,Serving Chicago and the Surrounding Area,5.0,2,Serving Chicago and the Surrounding Area,1.0,"['Food Trucks', 'Ice Cream & Frozen Yogurt', 'Party & Event Planning']",Chicago,0,0
kfc,https://www.yelp.com/biz/kfc-schiller-park,(847) 678-7202,O'Hare Oasis Toll Plaza,1.0,1,,1.0,"['Fast Food', 'Chicken Wings', 'Chicken Shop']",Chicago,0,0
hostess brands,https://www.yelp.com/biz/hostess-brands-schiller-park,(847) 678-0492,9601 Soreng Ave,1.0,1,,,['Bakeries'],Chicago,0,0
elite yacht services,https://www.yelp.com/biz/elite-yacht-services-chicago,(219) 743-2556,Serving Chicago and the Surrounding Area,3.0,2,Serving Chicago and the Surrounding Area,,"['Boat Repair', 'Boating', 'Lakes']",Chicago,0,0
kapsa monument,https://www.yelp.com/biz/kapsa-monument-downers-grove,(630) 969-3120,Serving Downers Grove and the Surrounding Area,4.0,4,Serving Downers Grove and the Surrounding Area,,"['Funeral Services & Cemeteries', 'Stonemasons', 'Landmarks & Historical Buildings']",Chicago,0,0
charnley-persky house,https://www.yelp.com/biz/charnley-persky-house-chicago,(312) 573-1365,Serving Chicago and the Surrounding Area,3.5,5,Serving Chicago and the Surrounding Area,,"['Tours', 'Museums', 'Landmarks & Historical Buildings']",Chicago,0,0
cedar lake historical association museum,https://www.yelp.com/biz/cedar-lake-historical-association-museum-cedar-lake-2,(219) 390-9423,Serving Cedar Lake and the Surrounding Area,5.0,2,Serving Cedar Lake and the Surrounding Area,,"['Tours', 'Landmarks & Historical Buildings', 'Museums']",Chicago,0,0
the bait shop,https://www.yelp.com/biz/the-bait-shop-dolton-3,(708) 730-4040,Serving Dolton and the Surrounding Area,4.0,1,Serving Dolton and the Surrounding Area,,"['Food Trucks', 'Seafood']",Chicago,0,0
ice cream on wheels,https://www.yelp.com/biz/ice-cream-on-wheels-griffith,(800) 231-8631,Serving Griffith and the Surrounding Area,2.5,2,Serving Griffith and the Surrounding Area,,"['Food Trucks', 'Ice Cream & Frozen Yogurt']",Chicago,0,0
art institute of chicago,https://www.yelp.com/biz/art-institute-of-chicago-chicago-3,(312) 443-3600,111 S Michigan Ave,4.5,1847,The Loop,,"['Art Schools', 'Landmarks & Historical Buildings', 'Art Museums']",Chicago,0,0
yolk - south loop,https://www.yelp.com/biz/yolk-south-loop-chicago,(312) 789-9655,1120 S Michigan Ave,4.0,2238,South Loop,2.0,"['Breakfast & Brunch', 'American (Traditional)', 'Coffee & Tea']",Chicago,0,0
the gage,https://www.yelp.com/biz/the-gage-chicago,(312) 372-4243,24 S Michigan Ave,4.0,2864,The Loop,2.0,"['Gastropubs', 'American (New)', 'Breakfast & Brunch']",Chicago,0,1
millennium park,https://www.yelp.com/biz/millennium-park-chicago,(312) 742-1168,201 E Randolph St,4.5,1238,The Loop,,['Parks'],Chicago,0,0
kai sushi,https://www.yelp.com/biz/kai-sushi-chicago-4,(312) 583-0567,1255 S State St,4.0,637,Near Southside,2.0,"['Sushi Bars', 'Japanese']",Chicago,0,0
eleven city diner,https://www.yelp.com/biz/eleven-city-diner-chicago,(312) 212-1112,1112 S Wabash Ave,3.5,1922,South Loop,2.0,"['Diners', 'Breakfast & Brunch', 'Delis']",Chicago,0,1
the cloud gate,https://www.yelp.com/biz/the-cloud-gate-chicago,(312) 742-1168,Located in Millennium Park,4.5,791,Located in Millennium Park,,['Landmarks & Historical Buildings'],Chicago,0,0
cafecito,https://www.yelp.com/biz/cafecito-chicago,(312) 263-4750,7 N Wells,4.5,1961,The Loop,1.0,"['Coffee & Tea', 'Cuban', 'Cafes']",Chicago,0,0
flo & santos,https://www.yelp.com/biz/flo-and-santos-chicago-3,(312) 566-9817,1310 S Wabash Ave,4.0,926,Near Southside,2.0,"['Pizza', 'Sandwiches', 'Sports Bars']",Chicago,0,0
buckingham fountain,https://www.yelp.com/biz/buckingham-fountain-chicago,(773) 742-7529,301 S Columbus Dr,4.5,350,South Loop,,['Landmarks & Historical Buildings'],Chicago,0,0
umai,https://www.yelp.com/biz/umai-chicago,(312) 986-8888,730 S Clark St,4.0,907,Printer's Row,2.0,"['Japanese', 'Sushi Bars', 'Bars']",Chicago,0,0
brightwok kitchen,https://www.yelp.com/biz/brightwok-kitchen-chicago-7,(312) 569-9255,21 E Adams St,4.5,604,The Loop,2.0,"['Asian Fusion', 'Gluten-Free', 'Vegetarian']",Chicago,0,0
do-rite donuts & coffee,https://www.yelp.com/biz/do-rite-donuts-and-coffee-chicago-2,(312) 488-2483,50 West Randolph St,4.5,1102,The Loop,1.0,"['Coffee & Tea', 'Donuts']",Chicago,0,0
qing xiang yuan dumplings,https://www.yelp.com/biz/qing-xiang-yuan-dumplings-chicago-3,(312) 799-1118,2002 S Wentworth Ave,4.0,983,Chinatown,2.0,"['Barbeque', 'Dim Sum']",Chicago,0,0
ao hawaiian hideout,https://www.yelp.com/biz/ao-hawaiian-hideout-chicago,(312) 662-1100,1315 S Wabash Ave,4.0,445,Near Southside,2.0,"['Asian Fusion', 'Hawaiian', 'Music Venues']",Chicago,0,0
kim & carlo's hot dog stand,https://www.yelp.com/biz/kim-and-carlos-hot-dog-stand-chicago,Near Southside,1400 S Lake Shore Dr,4.5,274,,1.0,"['Hot Dogs', 'Food Stands']",Chicago,0,0
burger bar chicago - south loop,https://www.yelp.com/biz/burger-bar-chicago-south-loop-chicago-6,(312) 988-0162,1150 S Michigan Ave,4.0,645,South Loop,2.0,"['Burgers', 'Beer Bar']",Chicago,0,0
giordano's,https://www.yelp.com/biz/giordanos-chicago-30,(312) 616-1200,130 E Randolph,4.0,2773,The Loop,2.0,"['Pizza', 'Salad', 'Italian']",Chicago,0,1
nepal house,https://www.yelp.com/biz/nepal-house-chicago-8,(312) 922-0601,1301 S Michigan Ave,4.0,556,Near Southside,2.0,"['Himalayan/Nepalese', 'Indian']",Chicago,0,0
saucy porka,https://www.yelp.com/biz/saucy-porka-chicago,(312) 285-2303,335 S Franklin St,4.5,646,The Loop,1.0,"['Cafes', 'Breakfast & Brunch', 'Asian Fusion']",Chicago,0,0
devil dawgs - south state,https://www.yelp.com/biz/devil-dawgs-south-state-chicago,(312) 583-9100,767 S State St,4.0,716,South Loop,1.0,"['Hot Dogs', 'Burgers', 'Fast Food']",Chicago,0,0
tapas valencia,https://www.yelp.com/biz/tapas-valencia-chicago,(312) 842-4444,1530 S State St,4.0,624,Near Southside,2.0,"['Spanish', 'Tapas/Small Plates', 'Venues & Event Spaces']",Chicago,0,0
manny's cafeteria and delicatessen,https://www.yelp.com/biz/mannys-cafeteria-and-delicatessen-chicago-3,(312) 939-2855,1141 S Jefferson St,4.0,1018,,2.0,"['Delis', 'Breakfast & Brunch', 'Sandwiches']",Chicago,0,0
hero coffee bar,https://www.yelp.com/biz/hero-coffee-bar-chicago,(312) 631-3269,439 S Dearborn St,4.5,414,The Loop,1.0,"['Bagels', 'Coffee Roasteries', 'Juice Bars & Smoothies']",Chicago,0,0
native foods,https://www.yelp.com/biz/native-foods-chicago-4,(312) 332-6332,218 S Clark St,4.0,819,The Loop,2.0,['American (New)'],Chicago,0,0
opart thai house,https://www.yelp.com/biz/opart-thai-house-chicago,(312) 567-9898,1906 S State St,4.0,953,Near Southside,2.0,['Thai'],Chicago,0,0
goddess and the baker,https://www.yelp.com/biz/goddess-and-the-baker-chicago,(312) 877-5176,33 S Wabash Ave,4.0,1107,The Loop,2.0,"['Cafes', 'Bakeries']",Chicago,0,0
the chicago firehouse restaurant,https://www.yelp.com/biz/the-chicago-firehouse-restaurant-chicago,(312) 786-1401,1401 S Michigan Ave,3.5,602,Near Southside,3.0,"['Steakhouses', 'American (New)', 'Seafood']",Chicago,0,0
grant park,https://www.yelp.com/biz/grant-park-chicago,(312) 742-7648,331 E Randolph St,4.5,193,South Loop,,['Parks'],Chicago,0,0
acadia,https://www.yelp.com/biz/acadia-chicago,(312) 360-9500,1639 S Wabash Ave,4.0,504,Near Southside,4.0,"['American (New)', 'Bars']",Chicago,2,1
willis tower,https://www.yelp.com/biz/willis-tower-chicago-3,(312) 875-9696,233 S Wacker Dr,4.0,1392,The Loop,,['Landmarks & Historical Buildings'],Chicago,0,0
avec,https://www.yelp.com/biz/avec-chicago,(312) 377-2002,615 W Randolph St,4.5,2181,West Loop,3.0,"['French', 'Mediterranean']",Chicago,0,1
chi cafe,https://www.yelp.com/biz/chi-cafe-chicago,(312) 842-9993,2160 S Archer Ave,4.0,1151,Chinatown,1.0,['Chinese'],Chicago,0,0
stan's donuts & coffee,https://www.yelp.com/biz/stans-donuts-and-coffee-chicago-10,(312) 834-0700,26 E Roosevelt Rd,4.0,290,South Loop,1.0,"['Donuts', 'Coffee & Tea']",Chicago,0,0
lowcountry south loop,https://www.yelp.com/biz/lowcountry-south-loop-chicago,(312) 468-8283,1132 S Wabash Ave,4.0,343,South Loop,2.0,"['Cajun/Creole', 'Bars', 'Seafood']",Chicago,0,0
tea pot brew bakery,https://www.yelp.com/biz/tea-pot-brew-bakery-chicago,(312) 966-6001,1802 S Wabash Ave,4.5,204,Near Southside,,"['Bakeries', 'Coffee & Tea', 'Ice Cream & Frozen Yogurt']",Chicago,0,0
victory tap chicago,https://www.yelp.com/biz/victory-tap-chicago-chicago,(312) 566-9300,1416 S Michigan Ave,4.0,299,Near Southside,2.0,"['Bars', 'Pizza', 'Italian']",Chicago,0,0
osaka sushi express & fresh fruit smoothies,https://www.yelp.com/biz/osaka-sushi-express-and-fresh-fruit-smoothies-chicago-4,(312) 566-0118,400 S Michigan Ave,4.0,478,The Loop,1.0,"['Sushi Bars', 'Japanese', 'Juice Bars & Smoothies']",Chicago,0,0
mccb,https://www.yelp.com/biz/mccb-chicago-%E6%97%B6%E5%B0%9A%E9%A3%9F%E8%B0%B1-chicago,(312) 881-0168,2138 South Archer Ave,4.5,428,Chinatown,2.0,['Chinese'],Chicago,0,1
lotus cafe & bánh mì sandwiches,https://www.yelp.com/biz/lotus-cafe-and-b%C3%A1nh-m%C3%AC-sandwiches-chicago-5,(312) 733-7595,719 W Maxwell St,4.5,482,University Village,1.0,"['Vietnamese', 'Sandwiches']",Chicago,0,0
joy yee noodle,https://www.yelp.com/biz/joy-yee-noodle-chicago-2,(312) 328-0001,2139 S China Pl,3.5,1631,Chinatown,2.0,"['Noodles', 'Pan Asian']",Chicago,0,0
niu b,https://www.yelp.com/biz/niu-b-chicago,(312) 922-1127,888 S Michigan Ave,4.0,357,South Loop,2.0,"['Sushi Bars', 'Asian Fusion', 'Ramen']",Chicago,0,0
giordano's - jackson,https://www.yelp.com/biz/giordanos-jackson-chicago,(312) 583-9400,223 W Jackson Blvd,4.0,1203,The Loop,2.0,"['Pizza', 'Salad', 'Italian']",Chicago,0,0
buddy guy's legends,https://www.yelp.com/biz/buddy-guys-legends-chicago,(312) 427-1190,700 S Wabash Ave,4.0,563,South Loop,2.0,"['Jazz & Blues', 'Music Venues', 'Cajun/Creole']",Chicago,0,0
max's take out,https://www.yelp.com/biz/maxs-take-out-chicago-3,(312) 553-0170,20 E Adams St,4.0,523,The Loop,1.0,"['American (Traditional)', 'Burgers', 'Hot Dogs']",Chicago,0,0
first draft,https://www.yelp.com/biz/first-draft-chicago,(312) 461-1062,649 S Clark St,4.0,484,Printer's Row,2.0,"['American (Traditional)', 'Sports Bars', 'Beer Bar']",Chicago,0,0
remington's,https://www.yelp.com/biz/remingtons-chicago,(312) 782-6000,20 N Michigan Ave,4.0,608,The Loop,2.0,"['American (Traditional)', 'Steakhouses', 'Seafood']",Chicago,0,0
miller's pub,https://www.yelp.com/biz/millers-pub-chicago,(312) 263-4988,134 S Wabash Ave,3.5,1203,The Loop,2.0,"['American (Traditional)', 'Pubs']",Chicago,0,0
little branch cafe,https://www.yelp.com/biz/little-branch-cafe-chicago-2,(312) 360-0101,1251 S Prairie Ave,3.5,365,Near Southside,2.0,"['Breakfast & Brunch', 'Cafes', 'Mexican']",Chicago,0,0
russian tea time,https://www.yelp.com/biz/russian-tea-time-chicago,(630) 246-4249,77 E Adams St,4.0,609,The Loop,3.0,"['Coffee & Tea', 'Russian', 'Modern European']",Chicago,0,0
hello jasmine,https://www.yelp.com/biz/hello-jasmine-chicago-8,(312) 988-0920,2026 S Clark,4.5,236,Chinatown,2.0,"['Taiwanese', 'Bubble Tea', 'Juice Bars & Smoothies']",Chicago,0,0
revival food hall,https://www.yelp.com/biz/revival-food-hall-chicago,(773) 999-9411,125 S Clark St,4.0,450,The Loop,2.0,['Food Court'],Chicago,0,0
the burger point,https://www.yelp.com/biz/the-burger-point-chicago,(312) 842-1900,1900 S State St,4.0,578,Near Southside,2.0,['Burgers'],Chicago,0,0
jim's original hot dog,https://www.yelp.com/biz/jims-original-hot-dog-chicago,(312) 733-7820,1250 S Union Ave,4.0,590,University Village,1.0,"['Hot Dogs', 'Burgers', 'Sandwiches']",Chicago,0,0
epic burger,https://www.yelp.com/biz/epic-burger-chicago,(312) 913-1373,517 S State St,3.5,794,South Loop,2.0,['Burgers'],Chicago,0,0
sociale chicago,https://www.yelp.com/biz/sociale-chicago-chicago,(312) 588-1100,800 S Clark St,4.0,410,South Loop,2.0,"['Bars', 'Tapas/Small Plates']",Chicago,0,0
pita heaven restaurant,https://www.yelp.com/biz/pita-heaven-restaurant-chicago,(312) 447-0300,1250 S Michigan Ave,3.5,357,Near Southside,2.0,"['Greek', 'Mediterranean']",Chicago,0,0
happy lamb hot pot,https://www.yelp.com/biz/happy-lamb-hot-pot-chicago,(312) 929-3224,2342 S Wentworth Ave,4.5,532,Chinatown,2.0,"['Mongolian', 'Hot Pot', 'Chinese']",Chicago,0,0
the berghoff restaurant,https://www.yelp.com/biz/the-berghoff-restaurant-chicago-2,(312) 427-3170,17 W Adams St,3.5,1048,The Loop,2.0,"['Bars', 'German', 'American (New)']",Chicago,0,0
strings ramen shop,https://www.yelp.com/biz/strings-ramen-shop-chicago,(312) 374-3450,2141 S Archer Ave,3.5,962,Chinatown,2.0,['Ramen'],Chicago,0,0
sofi restaurant,https://www.yelp.com/biz/sofi-restaurant-chicago,(312) 753-5504,616 S Dearborn St,4.0,375,Printer's Row,2.0,['Italian'],Chicago,0,0
acanto,https://www.yelp.com/biz/acanto-chicago-3,(312) 578-0763,18 S Michigan Ave,4.0,377,The Loop,2.0,"['Italian', 'Wine Bars']",Chicago,0,1
go 4 food,https://www.yelp.com/biz/go-4-food-chicago,(312) 842-8688,212 W 23rd St,4.0,696,Chinatown,2.0,"['Chinese', 'Seafood', 'Asian Fusion']",Chicago,0,0
flaco's tacos,https://www.yelp.com/biz/flacos-tacos-chicago,(312) 922-8226,725 S Dearborn St,3.5,832,Printer's Row,1.0,['Mexican'],Chicago,0,0
chicago curry house,https://www.yelp.com/biz/chicago-curry-house-chicago-6,(312) 362-9999,899 S Plymouth Ct,3.5,636,South Loop,2.0,"['Indian', 'Himalayan/Nepalese', 'Soup']",Chicago,0,1
dawali jerusalem kitchen,https://www.yelp.com/biz/dawali-jerusalem-kitchen-chicago,(312) 944-5800,319 S Jefferson St,4.0,507,West Loop,2.0,"['Mediterranean', 'Middle Eastern', 'Sandwiches']",Chicago,0,0
eggy's diner chicago,https://www.yelp.com/biz/eggys-diner-chicago-3,(773) 234-3449,333 E Benton Pl,4.0,757,The Loop,2.0,"['Breakfast & Brunch', 'American (Traditional)', 'Diners']",Chicago,0,0
pittsfield cafe,https://www.yelp.com/biz/pittsfield-cafe-chicago,(312) 641-1806,55 E Washington St,4.0,658,The Loop,2.0,"['Breakfast & Brunch', 'Diners', 'Delis']",Chicago,0,0
