name,url,phone,address,rating,review_count,neighborhood,price_range,category,region,michelin_star,michelin_guide
the wonderland ballroom,https://www.yelp.com/biz/the-wonderland-ballroom-washington,(202) 232-5263,1101 Kenyon St NW,3.5,507,Columbia Heights,2.0,"['Dance Clubs', 'Dive Bars', 'American (New)']",Washington DC,0,0
mark's kitchen,https://www.yelp.com/biz/marks-kitchen-takoma-park,(301) 270-1884,7006 Carroll Ave,4.0,427,,2.0,"['Vegetarian', 'Korean', 'American (Traditional)']",Washington DC,0,0
busboys and poets - brookland,https://www.yelp.com/biz/busboys-and-poets-brookland-washington,(202) 636-7230,625 Monroe St NE,4.0,456,,2.0,"['Breakfast & Brunch', 'Mediterranean', 'American (Traditional)']",Washington DC,0,0
menomale pizza napoletana,https://www.yelp.com/biz/menomale-pizza-napoletana-washington,(202) 248-3946,2711 12th St NE,4.0,520,Brookland,2.0,"['Bars', 'Pizza']",Washington DC,0,0
rock creek park nature center,https://www.yelp.com/biz/rock-creek-park-nature-center-washington,,5200 Glover Rd NW,4.5,115,,,['Parks'],Washington DC,0,0
masala story,https://www.yelp.com/biz/masala-story-washington,(202) 885-9810,3301 12th St NE,4.5,207,Brookland,2.0,['Indian'],Washington DC,0,0
top spanish cafe & catering,https://www.yelp.com/biz/top-spanish-cafe-and-catering-washington,(202) 723-1596,3541 Georgia Ave NW,4.5,93,Park View,2.0,"['Spanish', 'Tapas Bars', 'Wine Bars']",Washington DC,0,0
harrar coffee & roastery,https://www.yelp.com/biz/harrar-coffee-and-roastery-washington,(202) 299-0101,2904 Georgia Ave NW,4.5,103,,1.0,"['Ethiopian', 'Coffee Roasteries']",Washington DC,0,0
la coop coffee,https://www.yelp.com/biz/la-coop-coffee-washington-2,(202) 921-9202,5505 1st St NW,5.0,34,,,['Coffee & Tea'],Washington DC,0,0
sankofa video books & cafe,https://www.yelp.com/biz/sankofa-video-books-and-cafe-washington,(202) 332-1084,2714 Georgia Ave NW,4.5,134,,1.0,"['Coffee & Tea', 'Bookstores', 'Sandwiches']",Washington DC,0,0
elife restaurant,https://www.yelp.com/biz/elife-restaurant-washington,(202) 882-8999,341 Cedar St NW,4.0,336,Takoma,2.0,['Vegan'],Washington DC,0,0
meridian hill park,https://www.yelp.com/biz/meridian-hill-park-washington-3,(202) 895-6070,16th St & Euclid St NW,4.5,158,,,['Parks'],Washington DC,0,0
coffy cafe,https://www.yelp.com/biz/coffy-cafe-washington,(202) 588-5660,3310 14th St NW,4.0,300,Columbia Heights,1.0,"['Cafes', 'Coffee & Tea', 'Creperies']",Washington DC,0,0
salt and pepper grill indian & pakistani cuisine,https://www.yelp.com/biz/salt-and-pepper-grill-indian-and-pakistani-cuisine-washington,(202) 588-0666,2632 Georgia Ave NW,4.0,267,,2.0,"['Indian', 'Pakistani']",Washington DC,0,0
open city,https://www.yelp.com/biz/open-city-washington,(202) 332-2331,2331 Calvert St NW,3.5,1674,Woodley Park,2.0,"['American (Traditional)', 'Diners', 'Pizza']",Washington DC,0,0
duke's counter,https://www.yelp.com/biz/dukes-counter-washington,(202) 733-4808,3000 Connecticut Ave NW,4.5,443,Woodley Park,2.0,"['Burgers', 'Pubs', 'Sandwiches']",Washington DC,0,0
pantry - thai bistro and sushi,https://www.yelp.com/biz/pantry-thai-bistro-and-sushi-washington,(202) 629-1643,3716 Georgia Ave NW,4.5,96,,2.0,"['Sushi Bars', 'Thai']",Washington DC,0,0
jackie lee's,https://www.yelp.com/biz/jackie-lees-washington,(202) 882-4000,116 Kennedy St NW,4.5,48,,1.0,"['Bars', 'American (Traditional)']",Washington DC,0,0
simple bar & grill,https://www.yelp.com/biz/simple-bar-and-grill-washington,(202) 316-9171,5802 Georgia Ave NW,4.5,68,Brightwood,2.0,"['American (Traditional)', 'Sports Bars', 'Pizza']",Washington DC,0,0
anxo cidery & tasting room,https://www.yelp.com/biz/anxo-cidery-and-tasting-room-washington,(202) 722-2696,711 Kennedy St NW,4.5,42,,2.0,"['Bars', 'Cideries', 'Tapas/Small Plates']",Washington DC,0,0
simply banh mi,https://www.yelp.com/biz/simply-banh-mi-washington-6,(202) 333-5726,1624 Wisconsin Ave NW,4.5,583,Georgetown,1.0,"['Vietnamese', 'Halal', 'Soup']",Washington DC,0,0
seven reasons,https://www.yelp.com/biz/seven-reasons-washington,(202) 290-2630,2208 14th St NW,4.5,217,,3.0,"['Latin American', 'Cocktail Bars']",Washington DC,0,1
lauriol plaza,https://www.yelp.com/biz/lauriol-plaza-washington,(202) 387-0035,1835 18th St NW,3.5,2075,Dupont Circle,2.0,"['Mexican', 'Latin American', 'Spanish']",Washington DC,0,0
el rinconcito ii,https://www.yelp.com/biz/el-rinconcito-ii-washington,(202) 299-1076,1326 Park Rd,4.0,231,Columbia Heights,2.0,"['Latin American', 'Mexican']",Washington DC,0,0
mezé restaurant,https://www.yelp.com/biz/mez%C3%A9-restaurant-washington-2,(202) 797-0017,2437 18th St NW,4.0,395,Adams Morgan,2.0,"['Turkish', 'Mediterranean', 'Middle Eastern']",Washington DC,0,0
looking glass lounge,https://www.yelp.com/biz/looking-glass-lounge-washington,(202) 722-7669,3634 Georgia Ave NW,4.0,222,Park View,2.0,['Lounges'],Washington DC,0,0
potter's house,https://www.yelp.com/biz/potters-house-washington,(202) 232-5483,1658 Columbia Rd NW,4.0,206,,1.0,"['Coffee & Tea', 'Bookstores', 'Cafes']",Washington DC,0,0
middle eastern cuisine,https://www.yelp.com/biz/middle-eastern-cuisine-takoma-park,(301) 270-5154,7006 Carroll Ave,4.0,189,,1.0,"['Middle Eastern', 'Mediterranean']",Washington DC,0,0
provision no 14,https://www.yelp.com/biz/provision-no-14-washington,(202) 827-4530,2100 14th St NW,3.5,535,U Street Corridor,2.0,"['Cocktail Bars', 'American (New)']",Washington DC,0,0
restaurant judy,https://www.yelp.com/biz/restaurant-judy-washington,(202) 265-2519,2212 14th St NW,4.0,243,,2.0,"['Salvadoran', 'Mexican']",Washington DC,0,0
huacatay peruvian chicken,https://www.yelp.com/biz/huacatay-peruvian-chicken-washington,(202) 795-9940,2314 4th St NE,4.5,161,Edgewood,1.0,"['Peruvian', 'Chicken Shop']",Washington DC,0,0
rooster & owl,https://www.yelp.com/biz/rooster-and-owl-washington,(202) 813-3976,2436 14th St NW,4.5,131,Columbia Heights,,"['American (New)', 'Tapas/Small Plates']",Washington DC,0,1
sweetpea's classic soul food,https://www.yelp.com/biz/sweetpeas-classic-soul-food-washington-2,,2851 Georgia Ave NW,4.5,101,,2.0,['Southern'],Washington DC,0,0
city kabob and curry house - washington,https://www.yelp.com/biz/city-kabob-and-curry-house-washington-washington-2,(202) 733-1369,204 Michigan Ave NE,4.5,139,,2.0,"['Pakistani', 'Indian', 'Halal']",Washington DC,0,0
lulabelle's sweet shop,https://www.yelp.com/biz/lulabelles-sweet-shop-washington,(202) 804-5800,847 Upshur St NW,4.5,43,Petworth,2.0,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt', 'Candy Stores']",Washington DC,0,0
tsehay ethiopian restaurant & bar,https://www.yelp.com/biz/tsehay-ethiopian-restaurant-and-bar-washington-2,(202) 808-8952,3630 Georgia Ave NW,5.0,44,Park View,2.0,['Ethiopian'],Washington DC,0,0
j & j mex-taqueria,https://www.yelp.com/biz/j-and-j-mex-taqueria-washington-3,(202) 525-3450,6231 Georgia Ave NW,4.5,66,,1.0,"['Mexican', 'Fast Food', 'Latin American']",Washington DC,0,0
dc empanadas,https://www.yelp.com/biz/dc-empanadas-washington,(703) 400-5363,821 Upshur St NW,3.5,170,Petworth,1.0,"['Empanadas', 'Food Trucks', 'Sandwiches']",Washington DC,0,0
pleasant pops farmhouse market & cafe,https://www.yelp.com/biz/pleasant-pops-farmhouse-market-and-cafe-washington,(202) 558-5224,1781 Florida Ave NW,4.5,343,Adams Morgan,1.0,"['Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Cafes']",Washington DC,0,0
mama ayesha's,https://www.yelp.com/biz/mama-ayeshas-washington,(202) 232-5431,1967 Calvert St NW,4.0,525,Adams Morgan,2.0,"['Middle Eastern', 'Mediterranean']",Washington DC,0,0
rock creek park horse center,https://www.yelp.com/biz/rock-creek-park-horse-center-washington,(202) 362-0117,5100 Glover Rd,4.5,95,,,"['Parks', 'Horseback Riding']",Washington DC,0,0
three fifty bakery and coffee bar,https://www.yelp.com/biz/three-fifty-bakery-and-coffee-bar-washington,(202) 629-1022,1926 17th St NW,4.5,260,,1.0,"['Desserts', 'Bakeries', 'Coffee & Tea']",Washington DC,0,0
florida avenue grill,https://www.yelp.com/biz/florida-avenue-grill-washington,(202) 265-1586,1100 Florida Ave NW,3.5,488,,2.0,"['Diners', 'Soul Food']",Washington DC,0,0
slash run,https://www.yelp.com/biz/slash-run-washington,(202) 838-9929,201 Upshur St NW,4.0,164,Petworth,2.0,"['Burgers', 'Beer Bar', 'Breakfast & Brunch']",Washington DC,0,0
le caprice dc,https://www.yelp.com/biz/le-caprice-dc-washington,(202) 290-3109,3456 14th St NW,3.5,284,Columbia Heights,1.0,"['Cafes', 'Bakeries', 'Desserts']",Washington DC,0,0
lyman's tavern,https://www.yelp.com/biz/lymans-tavern-washington-2,(202) 723-0502,3720 14th St NW,4.0,104,,1.0,"['Bars', 'American (Traditional)']",Washington DC,0,0
retrobottega,https://www.yelp.com/biz/retrobottega-washington,(202) 450-5219,2435 18th St NW,4.5,100,Adams Morgan,2.0,"['Tapas/Small Plates', 'Italian']",Washington DC,0,0
sunrise caribbean restaurant,https://www.yelp.com/biz/sunrise-caribbean-restaurant-washington,(202) 291-2949,5329 Georgia Ave NW,3.5,151,,2.0,['Caribbean'],Washington DC,0,0
bul,https://www.yelp.com/biz/bul-washington,(202) 733-3921,2431 18th St NW,4.0,353,Adams Morgan,2.0,"['Korean', 'Bars']",Washington DC,0,0
so's your mom,https://www.yelp.com/biz/sos-your-mom-washington,(202) 462-3666,1831 Columbia Rd NW,4.0,321,Adams Morgan,1.0,"['Delis', 'Sandwiches', 'Bagels']",Washington DC,0,0
karibbean kitchen,https://www.yelp.com/biz/karibbean-kitchen-washington,(202) 986-0693,1400 Meridian Pl NW,4.0,131,Columbia Heights,2.0,['Caribbean'],Washington DC,0,0
mola,https://www.yelp.com/biz/mola-washington,(202) 849-3247,3155 Mount Pleasant St NW,4.0,123,Mount Pleasant,2.0,"['Spanish', 'Mediterranean', 'Breakfast & Brunch']",Washington DC,0,1
olive lounge & grill,https://www.yelp.com/biz/olive-lounge-and-grill-takoma-park,(301) 270-5154,7006 Carroll Ave,4.5,102,,2.0,"['Lounges', 'American (Traditional)', 'Tapas/Small Plates']",Washington DC,0,0
sweet sosumba jamaican vegan cafe,https://www.yelp.com/biz/sweet-sosumba-jamaican-vegan-cafe-washington-3,(202) 313-7760,3501 Georgia Ave NW,4.5,87,Park View,,"['Vegan', 'Caribbean']",Washington DC,0,0
super tacos & bakery,https://www.yelp.com/biz/super-tacos-and-bakery-washington,(202) 232-7122,1762 Columbia Rd NW,4.0,362,Adams Morgan,1.0,"['Bakeries', 'Tacos']",Washington DC,0,0
roscoe's pizzeria,https://www.yelp.com/biz/roscoes-pizzeria-takoma-park,(301) 920-0804,7040 Carroll Ave,4.0,263,,2.0,['Pizza'],Washington DC,0,0
president lincoln's cottage,https://www.yelp.com/biz/president-lincolns-cottage-washington,(202) 829-0436,140 Rock Creek Church Rd NW,4.0,87,,,['Landmarks & Historical Buildings'],Washington DC,0,0
dolan uyghur restaurant,https://www.yelp.com/biz/dolan-uyghur-restaurant-washington-2,(202) 773-4348,3518 Connecticut Ave NW,4.0,260,Cleveland Park,2.0,"['Asian Fusion', 'Halal', 'Kebab']",Washington DC,0,0
spices asian restaurant,https://www.yelp.com/biz/spices-asian-restaurant-washington-2,(202) 686-3833,3333-A Connecticut Ave NW,3.5,391,Cleveland Park,2.0,"['Sushi Bars', 'Asian Fusion', 'Soup']",Washington DC,0,0
tony's place,https://www.yelp.com/biz/tonys-place-washington,(202) 829-0721,622 Kennedy St NW,4.0,63,Petworth,1.0,"['American (Traditional)', 'Breakfast & Brunch']",Washington DC,0,0
pica taco,https://www.yelp.com/biz/pica-taco-washington,(202) 518-6820,1406 Florida Ave NW,4.0,298,,1.0,['Mexican'],Washington DC,0,0
jack rose dining saloon,https://www.yelp.com/biz/jack-rose-dining-saloon-washington,(202) 588-7388,2007 18th St NW,3.5,716,,2.0,"['American (Traditional)', 'Cocktail Bars', 'Tapas/Small Plates']",Washington DC,0,0
brothers and sisters,https://www.yelp.com/biz/brothers-and-sisters-washington-2,(202) 864-4180,1770 Euclid St NW,4.0,236,Adams Morgan,2.0,"['Cocktail Bars', 'Cafes', 'American (New)']",Washington DC,0,0
sababa,https://www.yelp.com/biz/sababa-washington-2,(202) 244-6750,3311 Connecticut Ave NW,4.0,189,,3.0,['Middle Eastern'],Washington DC,0,1
jyoti indian cuisine,https://www.yelp.com/biz/jyoti-indian-cuisine-washington,(202) 518-5892,2433 18th St NW,3.5,417,Adams Morgan,2.0,['Indian'],Washington DC,0,0
sfoglina van ness,https://www.yelp.com/biz/sfoglina-van-ness-washington-3,(202) 525-1402,4445 Connecticut Ave NW,4.0,366,Van Ness/Forest Hills,3.0,"['Italian', 'Desserts', 'Cocktail Bars']",Washington DC,0,1
senbeb cafe,https://www.yelp.com/biz/senbeb-cafe-washington,(202) 249-0917,6224 3rd St NW,4.0,83,,2.0,"['Vegetarian', 'Vegan', 'Soul Food']",Washington DC,0,0
napoli pasta bar,https://www.yelp.com/biz/napoli-pasta-bar-washington-2,(202) 588-8752,2737 Sherman Ave NW,4.0,143,Columbia Heights,2.0,"['Italian', 'Breakfast & Brunch']",Washington DC,0,1
lebanese taverna,https://www.yelp.com/biz/lebanese-taverna-washington,(202) 265-8681,2641 Connecticut Ave NW,3.5,724,Woodley Park,2.0,"['Lebanese', 'Mediterranean']",Washington DC,0,0
u.s. national arboretum,https://www.yelp.com/biz/u-s-national-arboretum-washington-2,(202) 245-2726,3501 New York Ave NE,4.5,291,,,['Botanical Gardens'],Washington DC,0,0
politics and prose,https://www.yelp.com/biz/politics-and-prose-washington,(202) 364-1919,5015 Connecticut Ave NW,4.0,318,Chevy Chase,2.0,"['Bookstores', 'Coffee & Tea']",Washington DC,0,0
the midlands beer garden,https://www.yelp.com/biz/the-midlands-beer-garden-washington,Park View,3333 Georgia Ave NW,4.0,136,,2.0,"['Beer Bar', 'Sports Bars']",Washington DC,0,0
mignot restaurant & café,https://www.yelp.com/biz/mignot-restaurant-and-caf%C3%A9-washington,(202) 791-0845,4815 Georgia Ave NW,4.5,29,,2.0,"['Ethiopian', 'American (New)']",Washington DC,0,0
umi japanese cuisine,https://www.yelp.com/biz/umi-japanese-cuisine-washington-2,(202) 332-3636,2625 Connecticut Ave,4.0,500,Woodley Park,2.0,"['Sushi Bars', 'Japanese']",Washington DC,0,0
vegz,https://www.yelp.com/biz/vegz-washington,(202) 621-8138,2120 18th St NW,5.0,94,Adams Morgan,,"['Vegetarian', 'Vegan', 'Indian']",Washington DC,0,0
anafre,https://www.yelp.com/biz/anafre-washington-2,(202) 758-2127,3704 14th St NW,4.5,49,,,['Mexican'],Washington DC,0,0
astor mediterranean,https://www.yelp.com/biz/astor-mediterranean-washington,(202) 745-7495,1829 Columbia Rd NW,4.0,335,Adams Morgan,1.0,['Mediterranean'],Washington DC,0,0
murry & paul's restaurant,https://www.yelp.com/biz/murry-and-pauls-restaurant-washington,(202) 529-4078,3513 12th St NE,4.0,129,Brookland,1.0,['Breakfast & Brunch'],Washington DC,0,0
teaism dupont circle,https://www.yelp.com/biz/teaism-dupont-circle-washington-6,(202) 667-3827,2009 R St NW,4.0,707,Dupont Circle,2.0,"['Breakfast & Brunch', 'Bubble Tea', 'Cafes']",Washington DC,0,0
mission,https://www.yelp.com/biz/mission-washington-4,(202) 525-2010,1606 20th St,4.0,885,Dupont Circle,2.0,"['Mexican', 'Cocktail Bars', 'Venues & Event Spaces']",Washington DC,0,0
crown bakery,https://www.yelp.com/biz/crown-bakery-washington-2,(202) 291-3009,5409 Georgia Ave NW,4.0,65,,1.0,['Caribbean'],Washington DC,0,0
bun dc,https://www.yelp.com/biz/bun-dc-washington,(202) 412-6113,2905 Sherman Ave NW,4.5,76,Columbia Heights,,['Vietnamese'],Washington DC,0,0
here's the scoop!,https://www.yelp.com/biz/heres-the-scoop-washington-2,(202) 629-4040,2824 Georgia Ave NW,5.0,43,,,"['Ice Cream & Frozen Yogurt', 'Desserts']",Washington DC,0,0
taqueria del barrio,https://www.yelp.com/biz/taqueria-del-barrio-washington-2,(202) 723-0200,821 Upshur St NW,3.5,154,Petworth,2.0,['Mexican'],Washington DC,0,0
debab restaurant,https://www.yelp.com/biz/debab-restaurant-silver-spring,(301) 844-5149,952 Sligo Ave,4.5,270,,2.0,"['Ethiopian', 'Seafood', 'Breakfast & Brunch']",Washington DC,0,0
fat pete's barbeque,https://www.yelp.com/biz/fat-petes-barbeque-washington,(202) 362-7777,3407 Connecticut Ave NW,3.5,484,Cleveland Park,2.0,['Barbeque'],Washington DC,0,0
russia house restaurant & lounge,https://www.yelp.com/biz/russia-house-restaurant-and-lounge-washington-2,(202) 234-9433,1800 Connecticut Ave NW,4.0,577,,2.0,"['Lounges', 'Russian']",Washington DC,0,0
zorba's cafe,https://www.yelp.com/biz/zorbas-cafe-washington,(202) 387-8555,1612 20th St NW,4.0,667,Dupont Circle,2.0,"['Greek', 'Pizza', 'Mediterranean']",Washington DC,0,0
pho 54 noodle bar,https://www.yelp.com/biz/pho-54-noodle-bar-washington-2,(202) 986-1695,2424 14th St NW,4.5,101,Columbia Heights,2.0,"['Vietnamese', 'Soup']",Washington DC,0,0
lucky buns,https://www.yelp.com/biz/lucky-buns-washington,(202) 506-1713,2000 18th St NW,4.0,380,,2.0,"['American (New)', 'Bars', 'Burgers']",Washington DC,0,0
andy's pizza,https://www.yelp.com/biz/andys-pizza-washington,(202) 506-2043,2016 9th St NW,4.5,73,,,['Pizza'],Washington DC,0,0
captain cookie and the milk man food truck,https://www.yelp.com/biz/captain-cookie-and-the-milk-man-food-truck-washington,(202) 681-5423,"Serving Washington, DC and the Surrounding Area",4.5,343,"Serving Washington, DC and the Surrounding Area",1.0,"['Desserts', 'Food Trucks', 'Ice Cream & Frozen Yogurt']",Washington DC,0,0
bukom cafe,https://www.yelp.com/biz/bukom-cafe-washington,(202) 265-4600,2442 18th St NW,4.0,301,Adams Morgan,2.0,"['Bars', 'African']",Washington DC,0,0
far east taco grille - truck,https://www.yelp.com/biz/far-east-taco-grille-truck-washington,(202) 601-4346,,4.0,224,,1.0,"['Asian Fusion', 'Food Trucks', 'Mexican']",Washington DC,0,0
kin da thai and sushi restaurant,https://www.yelp.com/biz/kin-da-thai-and-sushi-restaurant-takoma-park,(240) 582-5122,6923 Laurel Ave,4.0,185,,2.0,"['Sushi Bars', 'Thai']",Washington DC,0,0
athena grill,https://www.yelp.com/biz/athena-grill-washington,(202) 804-4041,4720 14th St NW,4.0,70,,1.0,['Greek'],Washington DC,0,0
le mirch,https://www.yelp.com/biz/le-mirch-washington-dc,(202) 629-3577,1736 Connecticut Ave NW,4.0,388,,2.0,['Indian'],Washington DC,0,0
comet ping pong,https://www.yelp.com/biz/comet-ping-pong-washington,(202) 364-0404,5037 Connecticut Ave NW,3.5,830,Chevy Chase,2.0,['Pizza'],Washington DC,0,0
tequila & mezcal,https://www.yelp.com/biz/tequila-and-mezcal-washington-2,(202) 450-2193,3475 14th St NW,4.5,62,Columbia Heights,,"['Cocktail Bars', 'Tacos']",Washington DC,0,0
ghion ethiopian restaurant,https://www.yelp.com/biz/ghion-ethiopian-restaurant-washington,(202) 588-5811,2010 9th St NW,4.5,96,,2.0,"['Ethiopian', 'Lounges']",Washington DC,0,0
moh moh licious,https://www.yelp.com/biz/moh-moh-licious-washington,(202) 817-3031,7414 Georgia Ave NW,4.5,79,,1.0,"['Himalayan/Nepalese', 'Asian Fusion']",Washington DC,0,0
brick lane,https://www.yelp.com/biz/brick-lane-washington,(202) 525-5309,1636 17th St NW,4.0,520,Dupont Circle,2.0,"['Breakfast & Brunch', 'American (New)']",Washington DC,0,0
roofers union,https://www.yelp.com/biz/roofers-union-washington,(202) 232-7663,2446 18th St NW,3.5,438,Adams Morgan,2.0,"['Bars', 'Burgers', 'Sandwiches']",Washington DC,0,0
sushi ogawa,https://www.yelp.com/biz/sushi-ogawa-washington,(202) 813-9715,2100 Connecticut Ave NW,4.0,222,,4.0,"['Sushi Bars', 'Japanese']",Washington DC,0,1
el rey,https://www.yelp.com/biz/el-rey-washington,(202) 506-6418,919 U St NW,3.5,436,U Street Corridor,2.0,"['Mexican', 'Beer Gardens']",Washington DC,0,0
&pizza - brookland,https://www.yelp.com/biz/and-pizza-brookland-washington,(202) 558-7549,666 Monroe St NE,4.0,175,,1.0,"['Pizza', 'Vegetarian', 'Vegan']",Washington DC,0,0
mgm roast beef,https://www.yelp.com/biz/mgm-roast-beef-washington,(202) 248-0389,905 Brentwood Rd NE,4.0,263,Brentwood,2.0,"['Sandwiches', 'American (Traditional)', 'Delis']",Washington DC,0,0
pho 12,https://www.yelp.com/biz/pho-12-washington-2,(202) 525-1447,3740 12th St NE,4.0,118,,2.0,['Vietnamese'],Washington DC,0,0
makan,https://www.yelp.com/biz/makan-washington,Columbia Heights,3400 11th St NW,4.5,42,,,['Malaysian'],Washington DC,0,0
queen's english,https://www.yelp.com/biz/queens-english-washington-2,Columbia Heights,3410 11th St NW,4.0,108,,,"['Hong Kong Style Cafe', 'Cocktail Bars']",Washington DC,0,0
china town carryout,https://www.yelp.com/biz/china-town-carryout-washington,(202) 332-8955,3207 Mt Pleasant St NW,4.0,89,Mount Pleasant,1.0,['Chinese'],Washington DC,0,0
the regent,https://www.yelp.com/biz/the-regent-washington-2,(202) 232-1781,1910 18th St NW,4.0,479,,2.0,['Thai'],Washington DC,0,0
twin dragon carry out,https://www.yelp.com/biz/twin-dragon-carry-out-washington,(202) 545-0033,5504 3rd St NW,3.5,101,,1.0,['Chinese'],Washington DC,0,0
westray's finest ice cream,https://www.yelp.com/biz/westrays-finest-ice-cream-washington-4,(804) 335-9249,,5.0,36,,2.0,"['Ice Cream & Frozen Yogurt', 'Food Trucks']",Washington DC,0,0
library of congress,https://www.yelp.com/biz/library-of-congress-washington-3,(202) 707-5000,101 Independence Ave SE,4.5,467,Capitol Hill,,"['Libraries', 'Landmarks & Historical Buildings']",Washington DC,0,0
united states botanic garden,https://www.yelp.com/biz/united-states-botanic-garden-washington,(202) 225-8333,100 Maryland Ave SW,4.5,481,,,['Botanical Gardens'],Washington DC,0,0
rose's luxury,https://www.yelp.com/biz/roses-luxury-washington,(202) 580-8889,717 8th St SE,4.5,1970,Capitol Hill,3.0,"['American (New)', 'Italian', 'Tapas/Small Plates']",Washington DC,1,1
toki underground,https://www.yelp.com/biz/toki-underground-washington,(202) 388-3086,1234 H St NE,4.0,2254,H Street Corridor/Atlas District/Near Northeast,2.0,['Ramen'],Washington DC,0,1
ambar,https://www.yelp.com/biz/ambar-washington,(202) 813-3039,523 8th St SE,4.5,1591,Capitol Hill,2.0,['Modern European'],Washington DC,0,1
national postal museum,https://www.yelp.com/biz/national-postal-museum-washington,(202) 633-5555,2 Massachusetts Ave NE,4.5,174,NoMa,,['Museums'],Washington DC,0,0
smithsonian national air and space museum,https://www.yelp.com/biz/smithsonian-national-air-and-space-museum-washington-2,(202) 633-2214,Independence Ave And 6th St SW,4.0,1101,,,['Museums'],Washington DC,0,0
united states capitol,https://www.yelp.com/biz/united-states-capitol-washington-3,(202) 226-8000,E Capitol St And First St NW,4.5,238,,,"['Landmarks & Historical Buildings', 'Visitor Centers']",Washington DC,0,0
fancy radish,https://www.yelp.com/biz/fancy-radish-washington,(202) 675-8341,600 H St NE,4.5,283,H Street Corridor/Atlas District/Near Northeast,3.0,"['American (New)', 'Vegan']",Washington DC,0,1
ebenezers coffeehouse,https://www.yelp.com/biz/ebenezers-coffeehouse-washington,(202) 558-6900,201 F St NE,4.0,464,,1.0,['Coffee & Tea'],Washington DC,0,0
charlie palmer steak dc,https://www.yelp.com/biz/charlie-palmer-steak-dc-washington,(202) 547-8100,101 Constitution Ave NW,4.0,591,,4.0,"['Steakhouses', 'Bars', 'American (New)']",Washington DC,0,0
fare well,https://www.yelp.com/biz/fare-well-washington-2,(202) 367-9600,406 H St NE,4.0,624,H Street Corridor/Atlas District/Near Northeast,2.0,"['Diners', 'Bakeries', 'Vegan']",Washington DC,0,0
national archives and records administration,https://www.yelp.com/biz/national-archives-and-records-administration-washington,(866) 272-6272,700 Pennsylvania Ave NW,4.5,372,Federal Triangle,,"['Landmarks & Historical Buildings', 'Museums']",Washington DC,0,0
west wing cafe,https://www.yelp.com/biz/west-wing-cafe-washington-3,(202) 347-5855,300 New Jersey Ave NW,4.0,251,,1.0,"['Sandwiches', 'Cafes', 'Breakfast & Brunch']",Washington DC,0,0
national mall,https://www.yelp.com/biz/national-mall-washington,(202) 485-9880,Constitution Ave NW,4.5,374,,,['Landmarks & Historical Buildings'],Washington DC,0,0
bistro bis,https://www.yelp.com/biz/bistro-bis-washington,(202) 661-2700,15 E St NW,3.5,430,,2.0,['French'],Washington DC,0,0
united states holocaust memorial museum,https://www.yelp.com/biz/united-states-holocaust-memorial-museum-washington,(202) 488-0400,100 Raoul Wallenberg Pl SW,4.5,791,,,['Museums'],Washington DC,0,0
carmine's italian restaurant - washington,https://www.yelp.com/biz/carmines-italian-restaurant-washington-washington-3,(202) 737-7770,425 7th St NW,3.5,1259,Penn Quarter,2.0,"['Italian', 'Venues & Event Spaces']",Washington DC,0,0
le grenier,https://www.yelp.com/biz/le-grenier-washington,(202) 544-4999,502 H St NE,4.0,529,H Street Corridor/Atlas District/Near Northeast,2.0,"['French', 'Breakfast & Brunch', 'Cocktail Bars']",Washington DC,0,0
dubliner restaurant & pub,https://www.yelp.com/biz/dubliner-restaurant-and-pub-washington,(202) 737-3773,4 F St NW,3.5,628,,2.0,"['Irish', 'Irish Pub', 'Venues & Event Spaces']",Washington DC,0,0
copycat co,https://www.yelp.com/biz/copycat-co-washington-2,(202) 241-1952,1110 H St NE,4.5,621,H Street Corridor/Atlas District/Near Northeast,2.0,"['Cocktail Bars', 'Chinese']",Washington DC,0,0
rosa mexicano,https://www.yelp.com/biz/rosa-mexicano-washington,(202) 783-5522,575 7th St NW,3.5,1312,Penn Quarter,2.0,['Mexican'],Washington DC,0,0
o-ku sushi dc,https://www.yelp.com/biz/o-ku-sushi-dc-washington,(202) 888-8790,1274 5th St NE,4.5,284,,3.0,"['Sushi Bars', 'Japanese']",Washington DC,0,0
the partisan,https://www.yelp.com/biz/the-partisan-washington,(202) 524-5322,709 D St NW,4.0,535,Penn Quarter,2.0,"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",Washington DC,0,1
&pizza - h street,https://www.yelp.com/biz/and-pizza-h-street-washington,H Street Corridor/Atlas District/Near Northeast,1118 H St NE,4.0,717,,2.0,"['Pizza', 'Vegetarian', 'Vegan']",Washington DC,0,0
barrel,https://www.yelp.com/biz/barrel-washington,(202) 543-3622,613 Pennsylvania Ave SE,4.5,755,Capitol Hill,2.0,"['American (New)', 'Cocktail Bars', 'Breakfast & Brunch']",Washington DC,0,0
teaism - penn quarter,https://www.yelp.com/biz/teaism-penn-quarter-washington-5,(202) 638-6010,400 8th St NW,3.5,757,Penn Quarter,2.0,"['Asian Fusion', 'Bubble Tea', 'Cafes']",Washington DC,0,0
shake shack,https://www.yelp.com/biz/shake-shack-washington-4,(202) 800-9930,800 F St NW,3.5,787,Penn Quarter,2.0,"['Hot Dogs', 'Burgers', 'Ice Cream & Frozen Yogurt']",Washington DC,0,0
